checkout_session_id,payment_method_type,_fivetran_synced
cs_live_a15vTTC5KtVeRrTDuF8QHv3b1Z11GnDKKNMiKWgH2dOXyFWFV0RltKYYpV,affirm,2024-08-14 01:00:44.588000+00:00
cs_live_a15wDdvI5Tjrmn1ujiTrfrBn7hVZwjBTQ5U9Wb3FX6oHkVZuvMJHacsYZ7,affirm,2024-08-14 00:56:40.760000+00:00
cs_live_a15wrZpBsin8XNS5hkFoZtZ94p559gfuT0hMrISh6ELXsEzcUufdraetUY,card,2024-08-14 00:57:22.138000+00:00
cs_live_a15xEPAjG1SbS7cyB9sCBymYRxiWmsFlHpP7CpiZ7M9se5cgF8NpljXriA,affirm,2024-08-14 00:49:22.732000+00:00
cs_live_a15yRiKHUJDJwBWISYFjex5IgryrL5Dml8rPQqHMqXF2caHRTHYGudE8Vn,affirm,2024-08-14 00:55:04.275000+00:00
cs_live_a15zBhy3lBiOP6zTGSWDBskdVK6e25DFqvd01lTR7ix6KjnyF2M80gPGdV,affirm,2024-08-14 01:00:47.354000+00:00
cs_live_a162Rhqo5yLQaqP07Qf0nBisOVqzZFAAez30JRafhSdoKxiYDn9mA65eIY,card,2024-08-14 01:00:25.153000+00:00
cs_live_a163unLHDlTv4FJngr7jn0ejv9RNMpXR4jQKYlO9SOZi2JzHpkYFImLryT,affirm,2024-08-14 00:53:42.113000+00:00
cs_live_a164haHvuwEDJstyr6BADq5ann0kYJEmVvJ8Ip1FnCjFjIuTXugDFQcZIp,affirm,2024-08-14 00:59:52.244000+00:00
cs_live_a1655RpdXuFMVewXzMAyqZIUm9IS4SGmh3oZqDSUXdedYVw3w2S7k6QPZw,affirm,2024-08-14 00:56:32.253000+00:00
cs_live_a1662HvEFkC7hY4AaUAJwQbd87tf5dfEpwI4YPu0zL5FOyI21YbwCr7A7K,affirm,2024-08-14 01:01:03.476000+00:00
cs_live_a1663PnqIke2K5gyPjR3fjS5ByhFb2iD1uA0l6V3Y19KQUpWKMp52WlCXA,card,2024-08-14 01:00:39.229000+00:00
cs_live_a166a6ktUab6pgUzcO8JqioLNAB6fofGzyPVWIEFdXHDrkc2Ha5kCTweaX,card,2024-08-14 00:59:38.677000+00:00
cs_live_a167DVOVMtL2d7sXZoEr2GA8rMAA4NYDkN1AIkJfl0cJrx4Cq7FE3OrRSG,affirm,2024-08-14 00:52:03.121000+00:00
cs_live_a167p4A1a2us0mopKcUO8dKU2yoCwJ3y9Bm4m6dHTVRRMPh01V614aNaWb,card,2024-08-14 00:54:10.219000+00:00
cs_live_a1688LnCLB0IMrxDIOmoaEwthSO5hEqZQ8MxwJRvdZQvgBdFjrMTV1La4D,card,2024-08-14 00:53:17.781000+00:00
cs_live_a168CopcDrrzbYMAqQgzlptV1dd5WZDyiaM3hJABusJHHu0rEM4gwEa2SB,affirm,2024-08-14 00:42:13.175000+00:00
cs_live_a168Le98uh7bNWnAy4SjfFVqWbPj21DshlkaSYrOqYqFNTmMLl3dfFdf4l,card,2024-08-14 00:47:35.554000+00:00
cs_live_a168LkBxK4NhvggW7hAjVOIzW7FJZ3hYtwibaFWm3H8ykYx0EzhYfvP7w9,card,2024-08-14 00:53:50.740000+00:00
cs_live_a169dOVnlmUZ6arHOUiRFeVV1QW2dqLpAOp7rTB5uEDHjFdieXHXTTD97n,card,2024-08-14 00:51:59.854000+00:00
cs_live_a16AHrMW0x07KPP1WloObU9H8tNO9UMZyj3yqmyQ3lQGOkHz122QPjed3P,card,2024-08-14 00:59:04.083000+00:00
cs_live_a16AeNW9szq0Vgq259ctKDpS4ElPZfXa6j5nyO2njIiM3rmer2KiFwSerV,affirm,2024-08-14 00:43:28.635000+00:00
cs_live_a16C8w7S746iD3zAzytcRU1iFT5yL33CplDUj7mY26crrqKVh4FGM0VJvo,affirm,2024-08-14 00:45:21.298000+00:00
cs_live_a16CHzvSE6jAZnybqsRFwocIQDFs9JjdMzrHBBJwYkeaLSNCjMFExm8S7g,card,2024-08-14 00:59:01.048000+00:00
cs_live_a16EH7xWCNbd0oWknG1hRn2KEyEPpBuo1QUCI9XojSjGcPfPJllOakxHRq,affirm,2024-08-14 00:53:50.742000+00:00
cs_live_a16EfpaBsX2eVQtizli202l8e4Zlz2jCNQxXSTTjhmWnlo4LEMOeMdpl6H,affirm,2024-08-14 01:00:03.395000+00:00
cs_live_a16EhqtFZVORfGbijvEwwoLPYYKbyV0qfZZyhYPMyBYHX2ycfUsT8xxd5o,affirm,2024-08-14 00:49:32.004000+00:00
cs_live_a16FN9jdIOuWfG9lCvu2OyTsnmiYitQr5JrPwvkA7GdQG6r6qWS614wKLW,affirm,2024-08-14 00:50:00.310000+00:00
cs_live_a16G3rkkCL8PwEvdKNvcZ1VbWDp6cdKsCyGDP1Lq15jhmzXFIedFMuLiS4,affirm,2024-08-14 01:00:44.588000+00:00
cs_live_a16GK0t5wNvpJC5AgUpBShScn9f06ToSCIg3qhPbzT9nvfzALSrtil4Twc,affirm,2024-08-14 00:56:57.947000+00:00
cs_live_a16GtZreYwBnNRrkHz2KSP2LWeQEPVKXuYeTrKjXWluS0F0VBiIe9VNnWT,card,2024-08-14 00:45:44.409000+00:00
cs_live_a16HUjwKCsL3bPa13qVGTn4xN68LX9yzZnJrKUzCIS89vgjarXsOyzZaHn,affirm,2024-08-14 00:47:08.218000+00:00
cs_live_a16IUASq64ZEXse7TLaFJMIEUn897tJTVDmDIbJJlucZfcR5zkH8dCkh1y,card,2024-08-14 00:47:14.175000+00:00
cs_live_a16IrLohWMZCUUNpqedX2QfUI5IE90zTW1PcbEEUUiMDzgWq28GtOdLAak,card,2024-08-14 00:59:13.759000+00:00
cs_live_a16JLXDGghFeVxoN7jHHCsTV0DGPi425twtAX62pVX6Uqnyk3oTNthqkvE,card,2024-08-14 00:58:01.960000+00:00
cs_live_a16JeFR78eYQsdLWaqHq8fm4BtdQzPiysTFKo5VCnNbd2kHgBllL25SOJl,card,2024-08-14 00:59:44.160000+00:00
cs_live_a16KImHSKQnKVQgMUzZCFPd8xE8DRyxaMFSkR1dqWKiKNITufpmxoHsZjx,card,2024-08-14 00:51:03.438000+00:00
cs_live_a16Mc6SMpUzSA6kthfCpC3sGQCQOzAF35IR2PEV30hqwFRvbbUOPmPohlA,card,2024-08-14 00:53:29.458000+00:00
cs_live_a16N3XaDQCWVUb8ZF9uKhULXpvlNpLMq4alVDWZ5MhGYFFtnl5eZtGzYa6,affirm,2024-08-14 00:49:22.732000+00:00
cs_live_a16P3QrhaEAF1vlU63BP74T6jWQwKiUNxUCfKtnxjmzWNesOYa9aHIiv1t,card,2024-08-14 00:55:44.153000+00:00
cs_live_a16PUTCKD2BBstbIQOQ9VRGcdAG3wSav1GOc9qLFKXWzaOL6K8s8BzyKrB,affirm,2024-08-14 00:54:22.119000+00:00
cs_live_a16QdVbCkWJwKrtAliWvC3kO077Jr3wFvFAukKuN44FbTxGsgSzLVW6WEE,affirm,2024-08-14 00:49:10.071000+00:00
cs_live_a16Qp0orGlUodN8rd8GhBd7L0Kqc7s9HAeAA3NTKbApjLDw1PIpIpgGlKM,card,2024-08-14 00:53:20.301000+00:00
cs_live_a16QwQfjo3qxm0NmBrp3RQFgzeZmmL7CsnOKg0lRTjJPWRkX4GbDGJzlTM,card,2024-08-14 00:55:53.223000+00:00
cs_live_a16R7ODhuVsvlRypv5PSWUHlHL8Ff8MNeOQVyMEGGQVVvpIAT2kJx9HKNP,card,2024-08-14 00:56:40.757000+00:00
cs_live_a16ZKRICIv5ScXZ3VZKGApkGCDJG5CSTpvtzm8s88lvmrOMBtBwAN5LsFo,affirm,2024-08-14 00:56:37.759000+00:00
cs_live_a16ZciYeNSNYRnj73Dn8LhnZAanQxIravMRziJRLLADD48OrJEIwyTBz9X,card,2024-08-14 00:54:03.785000+00:00
cs_live_a16bIkqCJ0NnWPb7eVwq7eWCFrbhDfAwlctYpBoH8WUiusRosyPURvYgOJ,affirm,2024-08-14 00:47:29.243000+00:00
cs_live_a16co75ShC7c588Bqcc9fo0nJkzDQLlpCQdBw6XcMgJlqDcle7dtCc9atQ,affirm,2024-08-14 00:44:15.524000+00:00
cs_live_a16cuTYIhQe3notZTcrxXoSwUtovuw60vWDr2ooVYSDXW3BZ99iCIaBw0n,card,2024-08-14 00:41:19.499000+00:00
cs_live_a16dAF3ep83FAjp1L4y6FNmd0xDqAZxXzyE3ADeOf0HxfsD4W5poxHwrA6,affirm,2024-08-14 00:57:03.998000+00:00
cs_live_a16fPMleRbZaqO0ohk4ZYElmnYO4SkFs2KgpBx2Vb809xjcxYIyjAFHSpj,affirm,2024-08-14 00:51:37.309000+00:00
cs_live_a16gJEudIotVf2akV5yX27NZ7rYTrmcchzDPudeXQTajLtt6NBG3rVfXhw,card,2024-08-14 00:56:29.170000+00:00
cs_live_a16gz5B8CUkoqbGrg3X5wEt2NhfFWY1FpR8L7u3fQf5BpAq9XCJgG9V7lK,affirm,2024-08-14 01:00:52.882000+00:00
cs_live_a16hUtfaRK3geBe97pVnesK8SeHjjEBDt7jnDV1yUuMzh1bDVeVjuXKZHN,card,2024-08-14 00:46:50.160000+00:00
cs_live_a16k7Rfmyo1fwtyIQJ9VunRa4sg3YIEvQsgH0DAbGFlyIMkMUAArw1X5c9,card,2024-08-14 00:52:23.285000+00:00
cs_live_a16kmbEbvTZWP0EhqFHxd6o8yTxOQAOllcNaKBoOYgADPXF6tYWhxH1ZNp,affirm,2024-08-14 01:00:50.076000+00:00
cs_live_a16lETs67MUA9MOJWdYBzYW0N9nA3kSNithZBPMv0UlVrU12DN86DEBSRb,card,2024-08-14 00:43:35.280000+00:00
cs_live_a16maexhpcqNlZXvV245J8Oy8HVB6bmRYXpF65WEKGTyVnEVWqkESvpG4F,affirm,2024-08-14 00:57:06.897000+00:00
cs_live_a16nMsCbB7COSVYJPqpWZTjqTPUghuI2FUUUf5ZN9MMvwap1drXHnDtpyw,card,2024-08-14 01:01:00.634000+00:00
cs_live_a16ns5kPgD4vuZ0JLsyELulEu72Ek9tuPwz8IU7RypZmqgJIVKZqzkjo1h,card,2024-08-14 00:51:10.391000+00:00
cs_live_a16o3m13Rk3esuUI8NsVWbOoMMzwiRxezu8CyWF2vx1kUBSGS6lNy27p4I,card,2024-08-14 00:59:38.675000+00:00
cs_live_a16oecx9TzF3gy9xQ29BEUeNjFPJFjGEbFt4tXWPbyuNUVGo51wbIPVs6q,affirm,2024-08-14 01:00:30.885000+00:00
cs_live_a16qE2Can63PVzJ2JkUHcoaJ1MZFhmvqxQLHAEqGcB83A6T9SqfSLKhVaS,card,2024-08-14 00:56:37.760000+00:00
cs_live_a16r4zUosUK3AXQpLkpNVJCx6gF6WEIw43qbUmWpXGCsSrGWVg8wqfSsgH,card,2024-08-14 00:54:18.971000+00:00
cs_live_a16rQveIutTRvhe9U1vhFjJbukZm8NB4BXY06OimRyIUkUClsYQ44T7iVs,affirm,2024-08-14 00:49:47.628000+00:00
cs_live_a16rt9m3PkveYuEcUjHjraRO7ff0CyUY41WAcRfbxmLe05YZjYAVMuxNNM,card,2024-08-14 00:56:05.090000+00:00
cs_live_a16s46oMFcXHjMAkMpoF9t7yztkUeeqRqm3Xu2CeZmjsiMd31dVpCIY9Tv,card,2024-08-14 00:50:12.068000+00:00
cs_live_a16sGVKlo1s9N3bwMqOJNcGyyBJEIGJm8Ac2GGcJwp9wmjRepS6C9xdSA8,card,2024-08-14 00:48:07.336000+00:00
cs_live_a16tHWdyuGZ7a7QgbvK8982qMisVXJcPRMmBoJ2KLyYjav8Fxy3IT3eALB,card,2024-08-14 00:41:32.668000+00:00
cs_live_a16tHnYYzBjIIHfdIomAh9EUSUocwIao1a34MSMmxcaM1Wwwj9cL8fLLtG,card,2024-08-14 00:54:25.070000+00:00
cs_live_a16tmBfuD7KRI0i8jnTLxAR4dWbeubXEfQuE6rgiQPSxVOfHoAhmKuSq74,card,2024-08-14 01:00:30.914000+00:00
cs_live_a16v6I09I9BbhnjNa6bn9n2mkqnTjIfEJTQ2Gvpcsi6WhHjxYTa2V4TE6f,card,2024-08-14 00:56:57.949000+00:00
cs_live_a16yTiaONRI4wOUDNtjdyPg3gbE6uezr029JerzErgLDUTb8vrN9SDJIjv,affirm,2024-08-14 00:45:21.298000+00:00
cs_live_a16ybSPdiASNLKcwUtv8T4lAGoIvPANExSv9O5ZSNjWzVQSvwIcVj1tPnF,card,2024-08-14 00:49:35.050000+00:00
cs_live_a16zOW8LeohJdxcZi9lmOAQFElGMxBOIMbqyk1tD7oAevRb3e0TD63gPjo,affirm,2024-08-14 00:58:20.489000+00:00
cs_live_a1723qndO71Qtu2NQmPDdwfCmODP5a58n99i4LPpbRNVuxjcOlr8COsMpe,affirm,2024-08-14 00:53:29.457000+00:00
cs_live_a172WQwFpdvQc604dEea1Y88Z1VIyyT4FteQwEfk60h5QGDlQsxa9XhtRU,card,2024-08-14 00:56:01.935000+00:00
cs_live_a172zr1v47iaAq393V8EJNV7bRPNkZgzcTLmnDRU6hrK2R7N9BvKVkIRkp,affirm,2024-08-14 00:50:53.910000+00:00
cs_live_a173DUsqYAguaI0WDcy43hwi7Brx53IPheWNP3q74k0IjqrJcgp3V34GZk,card,2024-08-14 00:50:02.932000+00:00
cs_live_a173ZiyUBB65cWROOoGBJPQAsYsZIFmF1RdT4o6w8InhnV0Wev7dNmwqnT,card,2024-08-14 00:58:20.486000+00:00
cs_live_a176ooEZn2z4cFzyQSuh4MBPgXORR0QIkPLnRhP0bpaYfvH6B8r8fDcisp,affirm,2024-08-14 00:57:22.141000+00:00
cs_live_a177VdrGrl8y9a1IyZwUFl8OnOWch9Z0MtVogR89KMHYVBctLn6pWtsncn,affirm,2024-08-14 00:50:30.530000+00:00
cs_live_a178LTb9tACytaNfe5yHC755G9TInOFYsx30pGNaLs94XbEhDPt4hBGRSf,card,2024-08-14 00:50:24.237000+00:00
cs_live_a179Tl7FfQx0ZVGW8zQV1zElAIRPdbL3lZiUJA6K5RSEkS8FSy1OnKKK4B,card,2024-08-14 00:54:46.354000+00:00
cs_live_a179W142iLBZeBTMA32xDY92xfIaWFw31tWpBCgthNuoDCbzxzrxYdPbs8,affirm,2024-08-14 00:55:04.278000+00:00
cs_live_a17B9tes9H1ri8WLe7rpuXOuWhC7VL5sfjwrGCwHS8aOq9OaRWMCypU76H,affirm,2024-08-14 00:56:11.338000+00:00
cs_live_a17CbrkZxulcJsl6EjU43ZpkLx4r5YzFGU5kX8uIaiKpOyfnKdeBXVoxcH,card,2024-08-14 00:48:50.417000+00:00
cs_live_a17CwgRPKdcUCQ8PxfACKSp3gIlBCWcxLd4Up6LeV0coZunDl9BuIsnEm6,card,2024-08-14 00:41:19.501000+00:00
cs_live_a17EHxyt07GGJ1QX1ftdOUMFcBekiQBA4OY7qk8M6i3eLKV5mPd7AuwE0U,card,2024-08-14 00:48:24.157000+00:00
cs_live_a17EdBUgoaSMd48fGoYjiZJC9ulsf4xCn3lj6ObRqEyiEZ6biotvQyr21O,card,2024-08-14 00:50:30.531000+00:00
cs_live_a17FL1tCBT7iusF4upMy9gkyVHCLd9qU2y1sJK26WSofvqgwNmUsviKhPc,affirm,2024-08-14 00:49:13.273000+00:00
cs_live_a17GIhW9q52uk4Sixx1RZ7ehECzhAeaBpVsLH0JiOre3GRaSNW3GkTKhXJ,affirm,2024-08-14 00:47:35.553000+00:00
cs_live_a17HBLvaMa6CK0j4szQuntBzWl9A0Z6KYTzbhswRkDkhHmLUid42W0eTPN,affirm,2024-08-14 01:00:47.358000+00:00
cs_live_a17LML8KH1Uixbj6mD3kGxYPwqiDWkyFlfbonCamRsx7djMCf22KA9GKMp,card,2024-08-14 01:00:33.775000+00:00
cs_live_a17M7rRUWlF2Dh0yoXaT1hjWd7r7fZcqqCUL4mH8PdshLm7zY1GsmWtyyf,affirm,2024-08-14 00:54:03.783000+00:00
cs_live_a17OTolVXps4Gfcgy5hHAWMROPFwfiwDuroY3fAXs0kevvm1iABbjxH1q6,card,2024-08-14 00:49:00.307000+00:00
cs_live_a17OXHkLKx8lNRrVLuqIwZRnlP0Q30eoyanZTnWarDAHvLJ5mtcrft4MmN,card,2024-08-14 00:53:53.879000+00:00
cs_live_a17PPhnQSeaIuRuxZ5UJceNiYcoBZNLQfygDZPTA6bGFhVOTkXCuRnRgkc,card,2024-08-14 00:58:54.915000+00:00
cs_live_a17QqZXoqSiPVGGTYUWPnc7AMOzGb2S8QYe5Q6PtjuqwOZaovYX6a3kn0O,affirm,2024-08-14 00:49:13.276000+00:00
cs_live_a17Rs0Z8NRX2a9OxgGdHlaLLoQTA70ZYsMptJl1SuunZF4HBBm64VarvO9,card,2024-08-14 00:50:08.754000+00:00
cs_live_a17SdB0vfRzV0hNzjZd3XAInhsZITnGYNTmQhUsUwLTbYW26sDp0wOb4vB,card,2024-08-14 01:00:22.699000+00:00
cs_live_a17UFy01vV971jlt2eSWwiIMqKjw7Tnk6em3m1CESxvVVrsMjFWFRRblB7,affirm,2024-08-14 00:49:47.615000+00:00
cs_live_a17UKt262FR0X8474EMyJgSWHrGE6xlrMtVjKgbWYBOicvb8WME3CY4q0l,affirm,2024-08-14 00:51:50.126000+00:00
cs_live_a17WnnbuHnaJWdGQafLhI2EqolBYiceYtlmz2wp6ZnyyogVRvm4QMdDv56,card,2024-08-14 00:53:32.727000+00:00
cs_live_a17YW6Q8U8YE4BtU6EWj7OsOSeDKa1wSIDXdjLwLJt0Lnvtkptp4dFeZiB,affirm,2024-08-14 00:49:35.050000+00:00
cs_live_a17YxVPOWOGKs3lVpIbIly8YugijTgSHpU4hsehHeauhAiwTszrWfcrC7z,affirm,2024-08-14 00:59:04.078000+00:00
cs_live_a17Z8NKixG3CyPTnIG5TGcP6AFj7lehGFGLJqeGqcwB9lMRgdzWygFWOBB,affirm,2024-08-14 00:48:40.419000+00:00
cs_live_a17cGfnIyO1FcAYuTdfMwU2TPK3iqKQ9aoJ46Xmxgsg0EWHAd6MnkVKl1Q,card,2024-08-14 00:53:01.682000+00:00
cs_live_a17dCIIeCC37vCNWhAOf08N1bAfAAsyhasFn5cekdcx9mU7YPfg4gPF3pA,affirm,2024-08-14 00:58:58.140000+00:00
cs_live_a17e3FrSFVyUlzLrLrYW0gz4BB7hTnLFkkYm0qMPV9txQu1NNTKi62wiiF,card,2024-08-14 00:56:57.948000+00:00
cs_live_a17hoD8hGVLMey0r5txgUO8GdIwA4XXJdxMjA1IZAPnoUOXr2eRz6gqyWG,affirm,2024-08-14 00:59:47.139000+00:00
cs_live_a17lDLYg72YNYEP6XyBsRUjWgRZYOjB1fmcjhyZ0yD9jtALULRvZgRTggB,card,2024-08-14 00:44:24.223000+00:00
cs_live_a17lhUnDnLtN7kaIWPkVBiadZ2iXiyD4yG0yCbsEqWjwxSbi6eKGOB0agy,card,2024-08-14 00:48:53.688000+00:00
cs_live_a17m1qFGGk5GaQCYpJPqVpkOCOm2doUtUAmHYLrhupO85Re2gYsQYPr0P2,affirm,2024-08-14 00:41:32.672000+00:00
cs_live_a17nPvsjWoPTJYW6sPaW60juc3YGslhQJSnntdN85R039CllYakXql68Za,affirm,2024-08-14 00:57:34.389000+00:00
cs_live_a17oKFcNmH6bxAxCTGHzUHUxuMjcteht37T8P5shOGhpZXvHqc8Hnk1MFd,card,2024-08-14 00:53:42.114000+00:00
cs_live_a17rODnZcRzFDGXZOvXSLPGyjgJFPj6aCtPyRLU1sDQHvFqeY9IwxtMWgF,affirm,2024-08-14 01:01:00.633000+00:00
cs_live_a17rRvf8Lh3xi49MZR1pg59NswOCGwb9EqcDfRtnG6ASObjTYcNwHSB18P,affirm,2024-08-14 00:56:17.574000+00:00
cs_live_a17ry2pNeB9IXBjRSilLBBl7WXw7vAB52DzPUf1aCXeiVlZ3SMkpxDLBz1,affirm,2024-08-14 00:55:56.517000+00:00
cs_live_a17saiZWJBQwiUkqhimKiAcM6w7OzLPGQoTxlRuUzRuzRRj70Qbj9jpPb9,card,2024-08-14 00:56:35.166000+00:00
cs_live_a17sbFHB96a2sFvLnzIbDLPqgSWxEs48OCnqEIIV2j4n7xAFmTfAVJepW3,card,2024-08-14 00:47:51.178000+00:00
cs_live_a17suOiUiJuS7FdmCqRVPMdyLbwPRiVkQs6lVehzNbbFesuc12NX2FwFe9,card,2024-08-14 00:57:18.976000+00:00
cs_live_a17tfM8AvatJoK8TE9ecurJ2I9W6PAlxfsC8uTfOivXYBXEtEgRGL2kMpa,affirm,2024-08-14 00:58:01.960000+00:00
cs_live_a17w5sbdKE1Yoa1IZCrQk3Mb2F31l6vEoz3vXn1yMl4HXKTAr05XfRGTqo,card,2024-08-14 00:56:49.170000+00:00
cs_live_a17x2R8ifLmnj5MJxoCIEgfRjRkkvQVdVITh3xwaolpb4lyHE6Aua6HhEC,card,2024-08-14 00:53:42.111000+00:00
cs_live_a17zl9QG88tUcx8CWDAZYsLm8FQvj6ZOD8pUFkeuUJMsmB020jHrvSVvxZ,card,2024-08-14 00:56:17.572000+00:00
cs_live_a182nWwfhRGe5qlFaCq4aDPJkulWwY9K7MobQ97oo8lOSJGUAdcpCVIf4L,card,2024-08-14 00:53:50.742000+00:00
cs_live_a185eS10dSXycBp4VCAFsWHP8rYzJrbOPkRBPEb8YhtTqZ0iuIX4NEvDY6,card,2024-08-14 00:54:28.284000+00:00
cs_live_a18BSpdwnur4Sd22ZlM2WjAmsLZKm8kPKpwgpHXWHTcFJRyJFt2GaEdc06,affirm,2024-08-14 01:00:50.079000+00:00
cs_live_a18BeNRhhQjEMM8Sf4hhuD10x3m3wHtGQBjpBz0awRRfTFmap7gzx9D4UL,affirm,2024-08-14 00:59:38.676000+00:00
cs_live_a18CxZu0AcfGcpdH5naAQUw6TBqqG6SLVf0Ugzu4RqI6IQTowOZMAEaw4u,card,2024-08-14 00:46:27+00:00
cs_live_a18DoGW0y3TV7n403Pye1eRzi5MT8YrzciocUSeTBZFvS8klrfTKf8A19D,affirm,2024-08-14 00:44:46.036000+00:00
cs_live_a18LuTKeQnI0xv2cXXhHs0Lvr5Q0TihUPHfvwZBmyqA8SUXoL4VJwYUMLN,card,2024-08-14 00:54:48.776000+00:00
cs_live_a18MbAMQSZj8fN1MgdwIK3b7anT9gWagWKhKBsaRnYR5MUf6lSGdVWdTMz,affirm,2024-08-14 01:00:03.398000+00:00
cs_live_a18NkPbOMXnWSyenEz2yrlbfR2u6BF3pCTJnz2AXaVqzb9LzwgThTdTAtZ,card,2024-08-14 00:41:12.878000+00:00
cs_live_a18P7sewNZ2ZyFOgznT1U3945OsGfJeZLkWdf6TOMgbAeiP6ir0O03BCON,affirm,2024-08-14 00:43:57.166000+00:00
cs_live_a18RYh0gEePNR7hqXBT9e0rdfYs9rSZKO4HFTDwcgGo8jp77dR4pq3mllD,card,2024-08-14 00:52:26.646000+00:00
cs_live_a18S9X32iZxVbN8cZ1d2he46EZMJILfdxo7zwU5U0SMGqBdjgT6Zbgb63j,card,2024-08-14 00:49:38.184000+00:00
cs_live_a18SgaU6lYCwbij9MarR8i3IpiLGPgdcdEwtw47RmlVhcjILjnckPdwAjV,affirm,2024-08-14 01:00:09.508000+00:00
cs_live_a18Tu7lOLuFlnEeWmCmhDQWbcZzeW79EYY44Xe4R0jk9WauJh3F8S9Vppf,affirm,2024-08-14 00:59:57.967000+00:00
cs_live_a18Tz009fEnMCmvaesnutqbcbfWT1Lb2CVWV5MY3a0eYXDZtnFobyPkJTL,card,2024-08-14 00:42:25.765000+00:00
cs_live_a18V1cdTeO0GZLNX34NmJyvRSFC6O5lb7iy7S8Du7OYiX0FvH8tYRlIKsd,card,2024-08-14 00:54:30.799000+00:00
cs_live_a18W7b9NcNL7jJmboTuY1MTCpc6pkdZUCpyoWvRcHmObnujWe8Tef1Dl1t,card,2024-08-14 00:44:42.854000+00:00
cs_live_a18WEcYfQ3PZB2px3qnJJRq6g6VeUtqXF3fc4fO3P6TtYlK5QkEc6NLj8F,card,2024-08-14 00:45:21.299000+00:00
cs_live_a18XKHljfDBP3nwS66YSmTP3TzXFxjL6bl4pQrTn8f10Lv3iBmlvWkUGY4,card,2024-08-14 00:59:38.677000+00:00
cs_live_a18XWOWsnDxa3b9HoT8IgNVkhEpPWqZ8rA3QXzzPMmimtZZcJuU66Uf7nD,card,2024-08-14 00:59:32.854000+00:00
cs_live_a18XjHzE8COR1I1f3Gz0NUfyGt6YwbrPZMesJ7Uojt4wjFXwznejuj7L34,card,2024-08-14 01:00:28.119000+00:00
cs_live_a18XxuMpnqdieBRLaxpBNOW2scWXHYrA6skjwVe6kE08KqzsvSQaefAf0V,affirm,2024-08-14 01:00:50.079000+00:00
cs_live_a18ZRXwFPgzrWI2es0pN061XpkFF4v26n4DGgyXARPKeWkAJuZPFFpZSUG,card,2024-08-14 00:52:06.510000+00:00
cs_live_a18blMsUzCMcx0Re1Nv01QnEZ4hOEuf73nOZ6tXOTq9hGRPtsiw4pWsJWh,affirm,2024-08-14 00:46:05.877000+00:00
cs_live_a18d0LSdyGkenTvSSbwbWNp7SzBndHSFT98FqgUh4l0uxn3YNnvI6Pob8A,card,2024-08-14 01:00:47.356000+00:00
cs_live_a18fIn92DhuNp0myMOjXN4YE1qv37C9LBSeefH8BEe7ePHhNuWYUHmamkc,card,2024-08-14 00:53:17.781000+00:00
cs_live_a18fuqYvTEEgU8PHQjdFeaSV80e2AYFqYgf6pKsRLC58Yibv3vYveBZjOD,card,2024-08-14 00:58:45.910000+00:00
cs_live_a18g70CIIWk2Oqpl7k8jzNHgbEoImAyYNkJcFjfWF7hGXpitA86JySHXsc,card,2024-08-14 00:52:12.978000+00:00
cs_live_a18gGJPKVgehNVcPSFVtC78RN2wMojXuRxQqG9A1PjRaXLjgnqXUkJsjUv,card,2024-08-14 00:54:37.186000+00:00
cs_live_a18i5ZDl90YyHeRrtoFUUsXJ8zl8Pj87KHtIeIFXsGkcljs3dnEl119BfM,card,2024-08-14 00:41:22.923000+00:00
cs_live_a18jYQy5Qdi8T94BX4IWZX5f5is3qq45OsMNA2mT9PgjJm0fC7bRIPnxMO,affirm,2024-08-14 00:58:23.757000+00:00
cs_live_a18kHWnsYjZsMVmCFYb0ptme7abOhn0pTGH21EFKRZEZXzKaCeXnmd95dt,card,2024-08-14 00:54:18.973000+00:00
cs_live_a18ml6XrNoYaXEBmINkquP45JS7efC9EDczXoQ3G3DXxuE6nViCBmDnKwO,affirm,2024-08-14 00:58:45.910000+00:00
cs_live_a18mwYcwqhshoMTt3akF7LL4O5Jw3sUfcQDzLjvwFijedMy1rDL4SUVB3M,card,2024-08-14 00:53:17.780000+00:00
cs_live_a18ogwMJcrQnSjIPTu3L3tH8qtv26wBpgpcBBjeJKbUs90HXV3MKGMIaBO,affirm,2024-08-14 01:00:22.700000+00:00
cs_live_a18qpjx4Vi1QtOtwwb2MZn3RLtnIwbWn38WsP6bHbXFsyPjnK2U24wQALP,affirm,2024-08-14 00:54:18.971000+00:00
cs_live_a18r6nouUs78Qqsk9Et4mD2fKyEZ6SZh2jMHFjNjK62ZAezletbE0Z6opx,affirm,2024-08-14 00:49:41.403000+00:00
cs_live_a18rAHmmJ0RYbcSbQn9U5cZYs3tZPSazoBma1FhGNFBdvWw0HkCV9hfjEe,card,2024-08-14 00:52:39.528000+00:00
cs_live_a18ryDVevJawwom1geZBlWMgKIUbFZP9g2JSoRiqiU8uYx0iAr7YLVSKYM,card,2024-08-14 00:55:06.833000+00:00
cs_live_a18sgILrgOhqmB5omBlf4kkGv33lZkG5Pq8uUzmD1zT49s2IVzQj06iPeO,card,2024-08-14 00:55:31.649000+00:00
cs_live_a18w5o1qkWzODnGYPwLudy8lCCoGJLbM7B9PaMmzJvrIqIgn5aqbk2L2O1,card,2024-08-14 00:54:13.422000+00:00
