id,active,created,description,display_name,inclusive,jurisdiction,livemode,metadata,percentage,_fivetran_synced
txr_1N6drrFCPJnn9IgIK3ZsnBcS,False,2023-05-11 18:05:31+00:00,,Sales Tax,False,Utah,True,{},6.35,2025-08-12 00:34:04.724000+00:00
txr_1RRwNhFCPJnn9IgIBzdW5Jhd,False,2025-05-23 14:15:29+00:00,,Sales Tax,True,Missouri,True,{},4.225,2025-08-12 00:31:46.259000+00:00
txr_1N7MEpFCPJnn9IgIfBfuHcFt,False,2023-05-13 17:28:11+00:00,,Sales Tax,True,Georgia,True,{},6.0,2025-08-12 00:30:58.128000+00:00
txr_1Pfn6bFCPJnn9IgIl8wDGxP1,False,2024-07-23 18:06:33+00:00,,Sales Tax,True,Hawaii,True,{},4.712,2025-08-12 00:31:43.164000+00:00
txr_1N6ENQFCPJnn9IgImDj4kbDe,False,2023-05-10 14:52:24+00:00,,Sales Tax,False,Arizona,True,{},8.05,2025-08-12 00:32:01.009000+00:00
txr_1NPICpFCPJnn9IgISkWa3tCC,False,2023-07-02 04:48:15+00:00,,Sales Tax,False,New Mexico,True,{},6.875,2025-08-12 00:31:23.594000+00:00
txr_1QcTyQFCPJnn9IgIMCB1xmag,False,2025-01-01 15:36:42+00:00,,Sales Tax,False,Louisiana,True,{},9.5,2025-08-12 00:33:57.063000+00:00
txr_1N9DYjFCPJnn9IgI4WFLn42f,False,2023-05-18 20:36:25+00:00,,Sales Tax,False,Missouri,True,{},6.308,2025-08-12 00:31:34.325000+00:00
txr_1RL7UIFCPJnn9IgI9WrNiV0W,False,2025-05-04 18:42:06+00:00,,Sales Tax,True,Minnesota,True,{},9.025,2025-08-12 00:33:53.868000+00:00
txr_1QCKd8FCPJnn9IgIsippa8Rz,False,2024-10-21 12:22:38+00:00,,Sales Tax,False,South Carolina,True,{},7.0,2025-08-12 00:33:46.522000+00:00
txr_1P0n0KFCPJnn9IgIXdQQYYSw,False,2024-04-01 15:42:36+00:00,,Sales Tax,False,Minnesota,True,{},9.875,2025-08-12 00:31:25.400000+00:00
txr_1N6FuJFCPJnn9IgIrWWn0zg3,False,2023-05-10 16:30:27+00:00,,Sales Tax,False,Illinois,True,{},9.0,2025-08-12 00:31:08.913000+00:00
txr_1N6FaQFCPJnn9IgIaXEtvM0d,False,2023-05-10 16:09:54+00:00,,Sales Tax,False,Missouri,True,{},5.975,2025-08-12 00:33:53.400000+00:00
txr_1N6GRVFCPJnn9IgIl2huU7we,False,2023-05-10 17:04:45+00:00,,Sales Tax,False,Colorado,True,{},6.75,2025-08-12 00:34:04.717000+00:00
txr_1RKUDwFCPJnn9IgI5hPbsyGR,False,2025-05-03 00:46:36+00:00,,Sales Tax,False,Connecticut,True,{},6.35,2025-08-12 00:34:08.489000+00:00
txr_1N87CqFCPJnn9IgISMxY5A3c,False,2023-05-15 19:37:16+00:00,,Sales Tax,False,Minnesota,True,{},8.125,2025-08-12 00:33:50.293000+00:00
txr_1PRQYCFCPJnn9IgIIZHe2VTn,False,2024-06-14 03:11:40+00:00,,Sales Tax,False,Oklahoma,True,{},6.625,2025-08-13 00:31:40.460000+00:00
txr_1RX8R3FCPJnn9IgIuQAmsOvr,False,2025-06-06 22:08:25+00:00,,Sales Tax,True,Arizona,True,{},8.7,2025-08-13 00:31:48.434000+00:00
txr_1RKLRhFCPJnn9IgImcR9nf7H,False,2025-05-02 15:24:13+00:00,,Sales Tax,True,Washington,True,{},8.0,2025-08-13 00:31:50.817000+00:00
txr_1RS3O2FCPJnn9IgIKQn5xKzT,False,2025-05-23 21:44:18+00:00,,Sales Tax,False,Texas,True,{},7.25,2025-08-13 00:34:15.137000+00:00
txr_1RQIiuFCPJnn9IgIPy3pF5Q2,False,2025-05-19 01:42:36+00:00,,Sales Tax,False,Colorado,True,{},7.01,2025-08-13 00:31:44.033000+00:00
txr_1N719jFCPJnn9IgI5smcBlQ9,False,2023-05-12 18:57:31+00:00,,Sales Tax,False,Texas,True,{},7.0,2025-08-13 00:34:05.341000+00:00
txr_1N77q2FCPJnn9IgIAmG6TM5y,False,2023-05-13 02:05:38+00:00,,Sales Tax,False,Alabama,True,{},7.5,2025-08-13 00:34:08.417000+00:00
txr_1OWjEYFCPJnn9IgICTla6CR9,False,2024-01-09 17:37:02+00:00,,Sales Tax,False,Utah,True,{},7.35,2025-08-13 00:34:18.128000+00:00
txr_1ROBUnFCPJnn9IgIsBz2flAv,False,2025-05-13 05:35:17+00:00,,Sales Tax,True,Washington,True,{},8.8,2025-08-13 00:34:05.588000+00:00
txr_1N77G0FCPJnn9IgIVbBm4R9a,False,2023-05-13 01:28:24+00:00,,Sales Tax,False,Kansas,True,{},8.0,2025-08-13 00:31:27.308000+00:00
txr_1N8WI0FCPJnn9IgINXYUwVDu,False,2023-05-16 22:24:16+00:00,,Sales Tax,False,Arizona,True,{},6.35,2025-08-13 00:31:32.080000+00:00
txr_1N9VXxFCPJnn9IgIFVA9dnRD,False,2023-05-19 15:48:49+00:00,,Sales Tax,False,Missouri,True,{},6.475,2025-08-13 00:31:34.095000+00:00
txr_1N8xFwFCPJnn9IgIFmjuungj,False,2023-05-18 03:11:56+00:00,,Sales Tax,False,Kansas,True,{},9.35,2025-08-13 00:34:07.638000+00:00
txr_1N5w8rFCPJnn9IgIdsMr1TN7,False,2023-05-09 19:24:09+00:00,,Sales Tax,False,Alabama,True,{},8.0,2025-08-13 00:31:31.398000+00:00
txr_1RK8oLFCPJnn9IgIgxuYY9IO,False,2025-05-02 01:54:45+00:00,,Sales Tax,True,New York,True,{},8.75,2025-08-13 00:31:07.303000+00:00
txr_1Q18m0FCPJnn9IgI0tsUHenL,False,2024-09-20 15:29:32+00:00,,Sales Tax,False,Minnesota,True,{},8.0,2025-08-13 00:32:02.746000+00:00
txr_1QL5ggFCPJnn9IgIF3Qv2eC6,False,2024-11-14 16:14:30+00:00,,RST,False,Manitoba,True,{},7.0,2025-08-13 00:34:04.858000+00:00
txr_1N7htmFCPJnn9IgINqT8PGo7,False,2023-05-14 16:35:54+00:00,,Sales Tax,False,Georgia,True,{},8.9,2025-08-13 00:31:25.154000+00:00
txr_1NA0gQFCPJnn9IgISMtM3f6C,False,2023-05-21 01:03:38+00:00,,Sales Tax,False,California,True,{},9.375,2025-08-13 00:31:41.077000+00:00
txr_1RKZyWFCPJnn9IgIz8oWdKXe,False,2025-05-03 06:55:04+00:00,,Sales Tax,True,Alabama,True,{},9.0,2025-08-13 00:31:38.645000+00:00
txr_1N8OlcFCPJnn9IgIAwNOV5ZB,False,2023-05-16 14:22:20+00:00,,Sales Tax,False,Utah,True,{},6.95,2025-08-13 00:31:35.240000+00:00
txr_1RNlddFCPJnn9IgIsSvBeDtq,False,2025-05-12 01:58:41+00:00,,Sales Tax,False,South Carolina,True,{},9.0,2025-08-13 00:34:02.986000+00:00
txr_1N5xsvFCPJnn9IgIutWDxpBY,False,2023-05-09 21:15:49+00:00,,Sales Tax,False,Arizona,True,{},9.3,2025-08-13 00:34:14.847000+00:00
txr_1OfRhSFCPJnn9IgIfcpjPi95,False,2024-02-02 18:42:54+00:00,,Sales Tax,False,New York,True,{},8.75,2025-08-13 00:31:07.304000+00:00
txr_1N6EA6FCPJnn9IgIZ0CuX5Dj,False,2023-05-10 14:38:38+00:00,,Sales Tax,False,Missouri,True,{},8.6,2025-08-13 00:34:04.969000+00:00
txr_1RLFpjFCPJnn9IgIZunJaCnh,False,2025-05-05 03:36:47+00:00,,Sales Tax,True,California,True,{},10.25,2025-08-13 00:31:48.347000+00:00
txr_1N71E3FCPJnn9IgI3LavmKnF,False,2023-05-12 19:01:59+00:00,,Sales Tax,False,Illinois,True,{},7.85,2025-08-13 00:34:07.958000+00:00
txr_1N9ZhfFCPJnn9IgI5h3Bwm0B,False,2023-05-19 20:15:07+00:00,,Sales Tax,False,Oklahoma,True,{},4.5,2025-08-13 00:31:30.206000+00:00
txr_1N6JIjFCPJnn9IgI8YGJifrN,False,2023-05-10 20:07:53+00:00,,Sales Tax,False,Colorado,True,{},3.86,2025-08-13 00:31:06.600000+00:00
txr_1RLyHtFCPJnn9IgIB9VitGZW,False,2025-05-07 03:04:49+00:00,,Sales Tax,True,Arizona,True,{},8.3,2025-08-13 00:34:07.404000+00:00
txr_1QcW1MFCPJnn9IgIPpsY1bXm,False,2025-01-01 17:47:52+00:00,,Sales Tax,False,Louisiana,True,{},9.0,2025-08-13 00:34:04.318000+00:00
txr_1N7t9GFCPJnn9IgIS7HqrL4V,False,2023-05-15 04:36:38+00:00,,Sales Tax,False,Alabama,True,{},6.75,2025-08-13 00:31:22.440000+00:00
txr_1O7WNMFCPJnn9IgIQHpptOg1,False,2023-11-01 04:49:56+00:00,,Sales Tax,False,Utah,True,{},7.55,2025-08-13 00:32:08.145000+00:00
txr_1RMI0IFCPJnn9IgIMYLXznxB,False,2025-05-08 00:07:58+00:00,,Sales Tax,True,Washington,True,{},10.35,2025-08-13 00:31:14.811000+00:00
txr_1RJxa7FCPJnn9IgIg03Lhlyr,False,2025-05-01 13:55:19+00:00,,Sales Tax,True,Utah,True,{},7.3,2025-08-13 00:34:04.971000+00:00
txr_1N8aSwFCPJnn9IgIImLbLqju,False,2023-05-17 02:51:50+00:00,,Sales Tax,False,Oklahoma,True,{},5.75,2025-08-13 00:34:05.338000+00:00
txr_1RMI0IFCPJnn9IgIjUxR2Mzw,False,2025-05-08 00:07:58+00:00,,Sales Tax,False,Washington,True,{},10.35,2025-08-13 00:31:14.811000+00:00
txr_1N6H9PFCPJnn9IgI0eFnCXpc,False,2023-05-10 17:50:07+00:00,,Sales Tax,False,Arizona,True,{},8.1,2025-08-13 00:34:07.958000+00:00
txr_1RLDmpFCPJnn9IgIGSuq0m5n,False,2025-05-05 01:25:39+00:00,,Sales Tax,True,California,True,{},10.5,2025-08-13 00:32:03.637000+00:00
txr_1N6dnaFCPJnn9IgI7tMmEkFU,False,2023-05-11 18:01:06+00:00,,Sales Tax,False,Florida,True,{},6.0,2025-08-13 00:34:17.696000+00:00
txr_1N6jPOFCPJnn9IgITub6I1VV,False,2023-05-12 00:00:30+00:00,,Sales Tax,False,Washington,True,{},8.4,2025-08-13 00:34:00.577000+00:00
txr_1Ra3PGFCPJnn9IgIPeobGrLp,False,2025-06-14 23:22:38+00:00,,Sales Tax,True,Colorado,True,{},8.0,2025-08-13 00:34:07.895000+00:00
txr_1N6IalFCPJnn9IgIzS66DHYa,False,2023-05-10 19:22:27+00:00,,Sales Tax,False,Missouri,True,{},8.725,2025-08-13 00:31:25.768000+00:00
txr_1N7kT6FCPJnn9IgIgcjlX2Og,False,2023-05-14 19:20:32+00:00,,Sales Tax,False,Washington,True,{},9.5,2025-08-13 00:34:05.339000+00:00
txr_1N63RXFCPJnn9IgINJOqHHgn,False,2023-05-10 03:11:55+00:00,,Sales Tax,False,Nebraska,True,{},5.5,2025-08-13 00:32:13.508000+00:00
txr_1N5z82FCPJnn9IgI88x6KxmS,False,2023-05-09 22:35:30+00:00,,Sales Tax,False,Maine,True,{},5.5,2025-08-13 00:34:08.418000+00:00
txr_1N6jPNFCPJnn9IgI3PEQx7b5,False,2023-05-12 00:00:29+00:00,,Sales Tax,False,Arkansas,True,{},8.0,2025-08-13 00:34:01.489000+00:00
txr_1RNM9fFCPJnn9IgIiREU3Gdh,False,2025-05-10 22:46:03+00:00,,Sales Tax,True,New Jersey,True,{},6.625,2025-08-13 00:34:08.421000+00:00
txr_1P1AgWFCPJnn9IgIhWeivSjU,False,2024-04-02 16:59:44+00:00,,Sales Tax,False,Washington,True,{},10.4,2025-08-13 00:31:42.395000+00:00
txr_1N7LDyFCPJnn9IgIBgS2MnPo,False,2023-05-13 16:23:14+00:00,,Sales Tax,False,Washington,True,{},8.1,2025-08-13 00:34:05.588000+00:00
txr_1N7HkWFCPJnn9IgIPyVQD86E,False,2023-05-13 12:40:36+00:00,,Sales Tax,False,West Virginia,True,{},7.0,2025-08-13 00:31:45.036000+00:00
txr_1N71IIFCPJnn9IgIblRqnzTD,False,2023-05-12 19:06:22+00:00,,Sales Tax,False,Illinois,True,{},8.25,2025-08-13 00:34:07.957000+00:00
txr_1N6clvFCPJnn9IgIoNuU9fh9,False,2023-05-11 16:55:19+00:00,,Sales Tax,False,Tennessee,True,{},9.5,2025-08-13 00:32:09.221000+00:00
txr_1N627GFCPJnn9IgIkLdOarV5,False,2023-05-10 01:46:54+00:00,,,False,Delaware,True,{},0.0,2025-08-13 00:34:04.627000+00:00
txr_1N5s5XFCPJnn9IgI9erESt9E,False,2023-05-09 15:04:27+00:00,,Sales Tax,False,Nevada,True,{},8.265,2025-08-13 00:32:03.508000+00:00
txr_1N6AuFFCPJnn9IgIa5VMNcIE,False,2023-05-10 11:10:03+00:00,,Sales Tax,False,North Carolina,True,{},6.75,2025-08-13 00:34:08.421000+00:00
txr_1N5w8bFCPJnn9IgI97z21MjG,False,2023-05-09 19:23:53+00:00,,Sales Tax,False,Wisconsin,True,{},5.0,2025-08-13 00:34:05.587000+00:00
txr_1N6G6WFCPJnn9IgIEvzEEouL,False,2023-05-10 16:43:04+00:00,,Sales Tax,False,Colorado,True,{},3.0,2025-08-13 00:34:07.638000+00:00
txr_1Of1nbFCPJnn9IgIAafpBy1L,False,2024-02-01 15:03:31+00:00,,Sales Tax,False,Texas,True,{},8.0,2025-08-13 00:34:08.071000+00:00
txr_1N6jPRFCPJnn9IgIdmo8bmcd,False,2023-05-12 00:00:33+00:00,,Sales Tax,False,Washington,True,{},7.9,2025-08-13 00:32:05.346000+00:00
txr_1QcUAXFCPJnn9IgI6tZlM1xj,False,2025-01-01 15:49:13+00:00,,Chicago Lease Tax,False,Illinois,True,{},11.0,2025-08-13 00:34:07.637000+00:00
txr_1NE3mCFCPJnn9IgIAX3o63E1,False,2023-06-01 05:10:20+00:00,,Sales Tax,True,Tennessee,True,{},9.75,2025-08-13 00:31:49.200000+00:00
txr_1N5xz1FCPJnn9IgIytLTYh9O,False,2023-05-09 21:22:07+00:00,,Sales Tax,False,District of Columbia,True,{},6.0,2025-08-13 00:31:30.386000+00:00
txr_1N7LnLFCPJnn9IgIaI0vmZ0I,False,2023-05-13 16:59:47+00:00,,Sales Tax,False,Missouri,True,{},8.85,2025-08-13 00:32:03.273000+00:00
txr_1N5tUHFCPJnn9IgIQNf1ETib,False,2023-05-09 16:34:05+00:00,,Sales Tax,False,Washington,True,{},8.7,2025-08-13 00:31:22.907000+00:00
txr_1N7RIfFCPJnn9IgIltNVC3PZ,False,2023-05-13 22:52:29+00:00,,Sales Tax,False,Louisiana,True,{},10.0,2025-08-13 00:34:19.092000+00:00
txr_1NCnZHFCPJnn9IgIqMjmm7je,False,2023-05-28 17:39:47+00:00,,Sales Tax,False,Maryland,True,{},6.0,2025-08-13 00:34:19.592000+00:00
txr_1N6OiPFCPJnn9IgIYpCUMFuS,False,2023-05-11 01:54:45+00:00,,Sales Tax,False,Washington,True,{},10.2,2025-08-13 00:34:08.421000+00:00
txr_1N5t0CFCPJnn9IgIkJejetRR,False,2023-05-09 16:03:00+00:00,,Sales Tax,False,Ohio,True,{},6.5,2025-08-13 00:31:25.793000+00:00
txr_1Ph98cFCPJnn9IgIKWDNatbm,False,2024-07-27 11:50:14+00:00,,QST,False,Quebec,True,{},9.975,2025-08-13 00:34:07.639000+00:00
txr_1N6HvYFCPJnn9IgIodoFTOlq,False,2023-05-10 18:39:52+00:00,,Sales Tax,False,Virginia,True,{},6.0,2025-08-13 00:34:09.407000+00:00
txr_1N6zfsFCPJnn9IgI71rb7Xfl,False,2023-05-12 17:22:36+00:00,,Sales Tax,False,Kansas,True,{},9.35,2025-08-13 00:34:15.576000+00:00
txr_1N5w8WFCPJnn9IgIh2EyUY4B,False,2023-05-09 19:23:48+00:00,,Sales Tax,False,Alabama,True,{},10.0,2025-08-13 00:34:14.891000+00:00
txr_1N5xtBFCPJnn9IgIx8mG82Li,False,2023-05-09 21:16:05+00:00,,Sales Tax,False,Arkansas,True,{},9.5,2025-08-13 00:34:08.419000+00:00
txr_1N6FZAFCPJnn9IgIxxJgI0nb,False,2023-05-10 16:08:36+00:00,,Sales Tax,False,California,True,{},9.25,2025-08-13 00:34:00.576000+00:00
txr_1N63zXFCPJnn9IgIM7YntHa0,False,2023-05-10 03:47:03+00:00,,Sales Tax,False,Arizona,True,{},6.3,2025-08-13 00:34:05.585000+00:00
txr_1N6OzEFCPJnn9IgI4hyVeCjO,False,2023-05-11 02:12:08+00:00,,Sales Tax,False,Washington,True,{},9.1,2025-08-13 00:32:08.079000+00:00
txr_1N5pgfFCPJnn9IgIrGNB4oY9,False,2023-05-09 12:30:37+00:00,,Sales Tax,False,Indiana,True,{},7.0,2025-08-13 00:34:00.745000+00:00
txr_1N6boyFCPJnn9IgIJ8HqSqsE,False,2023-05-11 15:54:24+00:00,,Sales Tax,False,Tennessee,True,{},2.75,2025-08-13 00:34:05.338000+00:00
txr_1N5w8xFCPJnn9IgIaHWyQmrx,False,2023-05-09 19:24:15+00:00,,Sales Tax,False,Kansas,True,{},7.5,2025-08-13 00:34:07.897000+00:00
txr_1OHa0JFCPJnn9IgIe9jRdYpa,False,2023-11-28 22:43:43+00:00,,Sales Tax,False,Utah,True,{},7.45,2025-08-13 00:34:18.870000+00:00
txr_1N6AYwFCPJnn9IgISaMe1ezt,False,2023-05-10 10:48:02+00:00,,Sales Tax,False,Nebraska,True,{},7.0,2025-08-13 00:31:28.889000+00:00
txr_1N5sFrFCPJnn9IgIEgPU3UmC,False,2023-05-09 15:15:07+00:00,,Sales Tax,False,Washington,True,{},8.9,2025-08-13 00:34:02.366000+00:00
txr_1P0oEAFCPJnn9IgIWynvao3K,False,2024-04-01 17:00:58+00:00,,Sales Tax,False,Washington,True,{},10.35,2025-08-13 00:34:07.406000+00:00
txr_1N5w7SFCPJnn9IgI4Kc6ahr0,False,2023-05-09 19:22:42+00:00,,Sales Tax,False,Rhode Island,True,{},7.0,2025-08-13 00:32:12.711000+00:00
txr_1NE3mBFCPJnn9IgIiZbfbloO,False,2023-06-01 05:10:19+00:00,,Sales Tax,True,Texas,True,{},8.25,2025-08-13 00:34:07.959000+00:00
txr_1N5yLmFCPJnn9IgI4ZUFdkk5,False,2023-05-09 21:45:38+00:00,,Sales Tax,False,New York,True,{},8.375,2025-08-13 00:34:07.957000+00:00
txr_1N5w8yFCPJnn9IgIv8JEhYbk,False,2023-05-09 19:24:16+00:00,,,False,New Hampshire,True,{},0.0,2025-08-13 00:34:05.585000+00:00
txr_1N5q5UFCPJnn9IgI5EGWj8DB,False,2023-05-09 12:56:16+00:00,,Sales Tax,False,Florida,True,{},6.5,2025-08-13 00:34:08.417000+00:00
txr_1N5xLfFCPJnn9IgIp0gAQcbj,False,2023-05-09 20:41:27+00:00,,Sales Tax,False,New Jersey,True,{},6.625,2025-08-13 00:34:19.353000+00:00
txr_1N6CpoFCPJnn9IgIFjsJwPuS,False,2023-05-10 13:13:36+00:00,,Sales Tax,False,Iowa,True,{},7.0,2025-08-13 00:34:01.489000+00:00
txr_1N5slHFCPJnn9IgIcjYEVnE5,False,2023-05-09 15:47:35+00:00,,Sales Tax,False,Tennessee,True,{},9.75,2025-08-13 00:34:07.405000+00:00
txr_1N5wA6FCPJnn9IgIxqxgInji,False,2023-05-09 19:25:26+00:00,,Sales Tax,False,Tennessee,True,{},9.25,2025-08-13 00:34:08.419000+00:00
txr_1N5w7bFCPJnn9IgIft3Ci4BQ,False,2023-05-09 19:22:51+00:00,,Sales Tax,False,New York,True,{},8.875,2025-08-13 00:34:05.588000+00:00
txr_1N5pEgFCPJnn9IgI7W1A1aFt,False,2023-05-09 12:01:42+00:00,,Sales Tax,False,Virginia,True,{},6.0,2025-08-13 00:34:20.143000+00:00
txr_1N5sJZFCPJnn9IgIv3VX5p8S,False,2023-05-09 15:18:57+00:00,,Sales Tax,False,Georgia,True,{},7.0,2025-08-13 00:34:01.486000+00:00
txr_1N7pe8FCPJnn9IgI1VZhMy5o,False,2023-05-15 00:52:16+00:00,,Sales Tax,False,California,True,{},9.75,2025-08-13 00:34:19.417000+00:00
txr_1N5sJFFCPJnn9IgIg17aZk6g,False,2023-05-09 15:18:37+00:00,,Sales Tax,False,Michigan,True,{},6.0,2025-08-13 00:34:19.654000+00:00
txr_1N5yLeFCPJnn9IgI6mkEp8RU,False,2023-05-09 21:45:30+00:00,,Sales Tax,False,Georgia,True,{},8.0,2025-08-13 00:34:08.416000+00:00
txr_1N5xLfFCPJnn9IgINNnYPeeL,False,2023-05-09 20:41:27+00:00,,Sales Tax,False,California,True,{},7.75,2025-08-13 00:34:15.313000+00:00
txr_1N5qlTFCPJnn9IgIPnQUsFam,False,2023-05-09 13:39:39+00:00,,Sales Tax,False,Idaho,True,{},6.0,2025-08-13 00:34:17.816000+00:00
txr_1N5xsvFCPJnn9IgI6VxD1UX2,False,2023-05-09 21:15:49+00:00,,Sales Tax,False,North Carolina,True,{},6.75,2025-08-13 00:34:07.896000+00:00
txr_1NAuayFCPJnn9IgINwtWCIpr,False,2023-05-23 12:45:44+00:00,,Sales Tax,False,Missouri,True,{},5.35,2025-08-13 00:34:05.340000+00:00
txr_1Rv81GFCPJnn9IgIsbFBMunq,False,2025-08-12 02:32:58+00:00,,Sales Tax,False,Kansas,True,{},8.85,2025-08-13 00:34:15.772000+00:00
txr_1N5xLLFCPJnn9IgIHNziXbik,False,2023-05-09 20:41:07+00:00,,Sales Tax,False,Alabama,True,{},9.5,2025-08-13 00:34:05.338000+00:00
txr_1N6xeQFCPJnn9IgI7oGeL6Iy,False,2023-05-12 15:12:58+00:00,,Sales Tax,False,Iowa,True,{},6.0,2025-08-13 00:34:08.416000+00:00
txr_1RKsGDFCPJnn9IgIhRfsNazQ,False,2025-05-04 02:26:33+00:00,,Sales Tax,True,Ohio,True,{},8.0,2025-08-13 00:31:44.785000+00:00
txr_1N6vCkFCPJnn9IgIgFcCzFok,False,2023-05-12 12:36:14+00:00,,Sales Tax,False,Wyoming,True,{},4.0,2025-08-13 00:34:04.319000+00:00
txr_1N6jPLFCPJnn9IgIPEeaQ7IS,False,2023-05-12 00:00:27+00:00,,Sales Tax,False,New Mexico,True,{},8.1875,2025-08-13 00:34:01.489000+00:00
txr_1N6jPNFCPJnn9IgISpoZ2sa5,False,2023-05-12 00:00:29+00:00,,Sales Tax,False,Arkansas,True,{},7.75,2025-08-13 00:34:07.406000+00:00
txr_1RJFklFCPJnn9IgIkOZDe3bM,False,2025-04-29 15:07:23+00:00,,Sales Tax,True,California,True,{},8.75,2025-08-13 00:34:08.418000+00:00
txr_1N5wVtFCPJnn9IgIMPTc58Oh,False,2023-05-09 19:47:57+00:00,,Sales Tax,False,California,True,{},7.25,2025-08-13 00:34:02.333000+00:00
txr_1N8VqSFCPJnn9IgI8ugtLdB2,False,2023-05-16 21:55:48+00:00,,Sales Tax,False,Minnesota,True,{},6.875,2025-08-13 00:34:07.640000+00:00
txr_1N73AiFCPJnn9IgIbABPUwAP,False,2023-05-12 21:06:40+00:00,,Sales Tax,False,Colorado,True,{},3.75,2025-08-13 00:34:18.927000+00:00
txr_1RJ0V5FCPJnn9IgIspoWFoZR,False,2025-04-28 22:50:11+00:00,,Sales Tax,True,California,True,{},9.75,2025-08-13 00:31:50.132000+00:00
txr_1N5wUYFCPJnn9IgIegGCqVil,False,2023-05-09 19:46:34+00:00,,Sales Tax,False,Ohio,True,{},7.8,2025-08-13 00:34:00.576000+00:00
txr_1N8r6iFCPJnn9IgIqa7Zw13o,False,2023-05-17 20:38:00+00:00,,Sales Tax,False,Utah,True,{},7.35,2025-08-13 00:34:18.128000+00:00
txr_1N73AOFCPJnn9IgIrt1ZDhQW,False,2023-05-12 21:06:20+00:00,,Sales Tax,False,Arizona,True,{},2.0,2025-08-13 00:34:01.486000+00:00
txr_1N6EbuFCPJnn9IgI9l5EAGzd,False,2023-05-10 15:07:22+00:00,,Sales Tax,False,Illinois,True,{},10.0,2025-08-13 00:31:39.789000+00:00
txr_1NAxtBFCPJnn9IgIqBnTVsc3,False,2023-05-23 16:16:45+00:00,,Sales Tax,False,Oklahoma,True,{},8.85,2025-08-13 00:31:46.101000+00:00
txr_1N62dpFCPJnn9IgIulHoXVJ5,False,2023-05-10 02:20:33+00:00,,Sales Tax,False,Washington,True,{},10.5,2025-08-13 00:32:13.212000+00:00
txr_1NRipKFCPJnn9IgIzFSjuS1D,False,2023-07-08 21:38:02+00:00,,Sales Tax,False,Vermont,True,{},6.0,2025-08-13 00:31:42.646000+00:00
txr_1NCRXMFCPJnn9IgIySaK5rJa,False,2023-05-27 18:08:20+00:00,,Sales Tax,False,California,True,{},9.75,2025-08-13 00:34:08.072000+00:00
txr_1N6wyDFCPJnn9IgI7HK2VYFb,False,2023-05-12 14:29:21+00:00,,Sales Tax,False,Missouri,True,{},8.975,2025-08-13 00:31:19.568000+00:00
txr_1N5w7oFCPJnn9IgIcSDjDevl,False,2023-05-09 19:23:04+00:00,,Sales Tax,False,California,True,{},8.25,2025-08-13 00:34:07.959000+00:00
txr_1N5w9yFCPJnn9IgIASIqKIji,False,2023-05-09 19:25:18+00:00,,Sales Tax,False,Illinois,True,{},8.0,2025-08-13 00:34:07.956000+00:00
txr_1N5yzPFCPJnn9IgIPqFIBC5u,False,2023-05-09 22:26:35+00:00,,Sales Tax,False,Ohio,True,{},7.25,2025-08-13 00:34:07.895000+00:00
txr_1N5xLLFCPJnn9IgIlfv05fa4,False,2023-05-09 20:41:07+00:00,,Sales Tax,False,Washington,True,{},8.8,2025-08-13 00:34:17.972000+00:00
txr_1Qn55TFCPJnn9IgIhQ4THsX3,False,2025-01-30 21:15:47+00:00,,Sales Tax,True,Utah,True,{},7.45,2025-08-13 00:34:07.897000+00:00
txr_1QcVS5FCPJnn9IgIAcYNxNR6,False,2025-01-01 17:11:25+00:00,,Sales Tax,False,Colorado,True,{},5.15,2025-08-13 00:34:04.856000+00:00
txr_1N6G6WFCPJnn9IgIZsbXxP7c,False,2023-05-10 16:43:04+00:00,,Sales Tax,False,Colorado,True,{},5.0,2025-08-13 00:34:07.896000+00:00
txr_1N6LTwFCPJnn9IgIcg52k72b,False,2023-05-10 22:27:36+00:00,,Sales Tax,False,Oklahoma,True,{},8.625,2025-08-13 00:32:11.794000+00:00
txr_1RCl9IFCPJnn9IgIpSumCAJ9,False,2025-04-11 17:13:52+00:00,,Sales Tax,False,Texas,True,{},8.25,2025-08-13 00:34:19.626000+00:00
txr_1N5usuFCPJnn9IgI1810DAj7,False,2023-05-09 18:03:36+00:00,,Sales Tax,False,Washington,True,{},10.3,2025-08-13 00:31:36.098000+00:00
txr_1N6jPSFCPJnn9IgIpQOEsdIA,False,2023-05-12 00:00:34+00:00,,Sales Tax,False,Arizona,True,{},9.1,2025-08-13 00:34:15.871000+00:00
txr_1N6lFwFCPJnn9IgIBo2zPjPr,False,2023-05-12 01:58:52+00:00,,Sales Tax,False,Ohio,True,{},8.0,2025-08-13 00:34:04.971000+00:00
txr_1OWA9FFCPJnn9IgI3fXL18Mm,False,2024-01-08 04:09:13+00:00,,Sales Tax,False,California,True,{},10.5,2025-08-13 00:34:18.830000+00:00
txr_1N5yJBFCPJnn9IgIgSd2jlWu,False,2023-05-09 21:42:57+00:00,,Sales Tax,False,Alabama,True,{},9.0,2025-08-13 00:34:04.627000+00:00
txr_1N6HRnFCPJnn9IgI98tA85VX,False,2023-05-10 18:09:07+00:00,,,False,Montana,True,{},0.0,2025-08-13 00:34:15.624000+00:00
txr_1N5pHXFCPJnn9IgISKR4YF5n,False,2023-05-09 12:04:39+00:00,,Sales Tax,False,North Carolina,True,{},7.25,2025-08-13 00:34:18.081000+00:00
