invoice_id,unique_id,id,amount,currency,description,discountable,livemode,metadata,period_start,period_end,proration,quantity,type,plan_id,price_id,subscription_id,subscription_item_id,_fivetran_synced,invoice_item_id,unit_amount_excluding_tax,amount_excluding_tax
in_1Pcns8FCPJnn9IgIY7f8G5WR,il_1Pcns8FCPJnn9IgIHiaHQ7xg,il_1Pcns8FCPJnn9IgIHiaHQ7xg,998,usd,2 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-15 12:18:29+00:00,2024-08-15 12:18:29+00:00,False,2,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1O5SW9FCPJnn9IgICHD0ecjN,si_OtF0zKMcV2morp,2024-08-14 01:44:48.449000+00:00,,,
in_1PcoTIFCPJnn9IgI2YP1OeHq,il_1PcoTIFCPJnn9IgIAWzc2hgp,il_1PcoTIFCPJnn9IgIAWzc2hgp,500,usd,1 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-15 12:57:22+00:00,2024-08-15 12:57:22+00:00,False,1,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1JzhVuFCPJnn9IgIwfV4YOkU,si_Kf1ZW4Df4Jvdhb,2024-08-14 01:44:48.622000+00:00,,,
in_1PcomAFCPJnn9IgIGM0ID3qp,il_1PcomAFCPJnn9IgIU12DJcVb,il_1PcomAFCPJnn9IgIU12DJcVb,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 13:16:39+00:00,2024-08-15 13:16:39+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MUVJjFCPJnn9IgIUm038yYp,si_NEzI05bL2qKiMu,2024-08-14 01:44:48.622000+00:00,,,
in_1PcpA5FCPJnn9IgIl0bypbqB,il_1PcpA5FCPJnn9IgIOYdaRSIq,il_1PcpA5FCPJnn9IgIOYdaRSIq,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 13:41:08+00:00,2024-08-15 13:41:08+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1P5pmSFCPJnn9IgI6DLpJ25c,si_PvhAGYa6DrWsbc,2024-08-14 01:44:48.621000+00:00,,,
in_1PcpFWFCPJnn9IgIV2XrziMd,il_1PcpFWFCPJnn9IgIuzJGO3Sz,il_1PcpFWFCPJnn9IgIuzJGO3Sz,0,usd,0 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-15 13:46:50+00:00,2024-08-15 13:46:50+00:00,False,0,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1L3h1aFCPJnn9IgIshTy6h1g,si_LlDq8jIbiXoHCZ,2024-08-14 01:44:48.879000+00:00,,,
in_1PcpK0FCPJnn9IgIYeV7R1h1,il_1PcpK0FCPJnn9IgIzulHbrfh,il_1PcpK0FCPJnn9IgIzulHbrfh,0,usd,0 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-15 13:51:34+00:00,2024-08-15 13:51:34+00:00,False,0,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1Joq3uFCPJnn9IgIPjdOpJ7Y,si_Lt0A2uc7hIuIWx,2024-08-14 01:44:48.879000+00:00,,,
in_1PcpUMFCPJnn9IgIUkJFKaSI,il_1PcpUMFCPJnn9IgIhDwgZWoF,il_1PcpUMFCPJnn9IgIhDwgZWoF,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 14:01:43+00:00,2024-08-15 14:01:43+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NC1D9FCPJnn9IgIJYFcNIfc,si_Nxx7BRdUvKizKc,2024-08-14 01:44:48.879000+00:00,,,
in_1PcpUTFCPJnn9IgI8gNrwcab,il_1PcpUTFCPJnn9IgIMom0vv4d,il_1PcpUTFCPJnn9IgIMom0vv4d,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 14:01:29+00:00,2024-08-15 14:01:29+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1N81xtFCPJnn9IgIgyB5Qs1R,si_Ntpd7HTVaKIYvn,2024-08-14 01:44:48.879000+00:00,,,
in_1PcpdrFCPJnn9IgI4TrkXBwo,il_1PcpdrFCPJnn9IgIPPrP9ma1,il_1PcpdrFCPJnn9IgIPPrP9ma1,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 14:12:19+00:00,2024-08-15 14:12:19+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LEZihFCPJnn9IgI68yyTZk4,si_LwSdVQi7qCkN36,2024-08-14 01:44:48.878000+00:00,,,
in_1PcpqgFCPJnn9IgIgugchXgY,il_1PcpqgFCPJnn9IgIu3sq0qiJ,il_1PcpqgFCPJnn9IgIu3sq0qiJ,499,usd,1 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-15 14:24:42+00:00,2024-08-15 14:24:42+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PRxX4FCPJnn9IgI0bXyA5qn,si_QIYeOSVVgijsZE,2024-08-14 01:44:48.878000+00:00,,,
in_1PcqGqFCPJnn9IgIOhpgTH7r,il_1PcqGqFCPJnn9IgIjNOjimtW,il_1PcqGqFCPJnn9IgIjNOjimtW,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 14:51:46+00:00,2024-08-15 14:51:46+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NC1zaFCPJnn9IgIJAOUpw9l,si_Nxxvg0WSYk9mt7,2024-08-14 01:44:49.059000+00:00,,,
in_1PcqLcFCPJnn9IgIQJHXgSh5,il_1PcqLcFCPJnn9IgIOWd9djR9,il_1PcqLcFCPJnn9IgIOWd9djR9,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 14:57:46+00:00,2024-08-15 14:57:46+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1OGNIkFCPJnn9IgIXuArIHaW,si_P4WLDOlBR0hG4L,2024-08-14 01:44:49.059000+00:00,,,
in_1PcqP9FCPJnn9IgIoZsvpSkh,il_1PcqP9FCPJnn9IgIUxfwVBqD,il_1PcqP9FCPJnn9IgIUxfwVBqD,500,usd,1 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-15 15:00:08+00:00,2024-08-15 15:00:08+00:00,False,1,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1M83NsFCPJnn9IgIUmiWacMb,si_MrmxRUoEGY41yk,2024-08-14 01:44:49.059000+00:00,,,
in_1PcrE1FCPJnn9IgINrAOXP6f,il_1PcrE2FCPJnn9IgIm4GfyfPt,il_1PcrE2FCPJnn9IgIm4GfyfPt,19900,usd,Slim 6,True,True,{},2024-07-15 15:54:05+00:00,2024-08-15 15:54:05+00:00,False,1,invoiceitem,,price_1PaMduFCPJnn9IgI9jn8pqhn,sub_1PcrE1FCPJnn9IgIMcCJGOcp,,2024-08-14 01:44:49.286000+00:00,ii_1PcrE1FCPJnn9IgIN8ssqUfq,,
in_1PcrgQFCPJnn9IgIFc2v8tVg,il_1PcrgQFCPJnn9IgIHv1H00yy,il_1PcrgQFCPJnn9IgIHv1H00yy,9900,usd,Genesis 1,True,True,{},2024-07-15 16:23:26+00:00,2024-08-15 16:23:26+00:00,False,1,invoiceitem,,price_1ORrrJFCPJnn9IgIvBoviQ7I,sub_1PcrgQFCPJnn9IgIBdfCxYPa,,2024-08-14 01:44:49.285000+00:00,ii_1PcrgQFCPJnn9IgIjU9HQtxs,,
in_1PcrkUFCPJnn9IgIbt9EfuUD,il_1PcrkUFCPJnn9IgIkxS23OIX,il_1PcrkUFCPJnn9IgIkxS23OIX,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 16:26:43+00:00,2024-08-15 16:26:43+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MUYHfFCPJnn9IgIc1udRle3,si_NF2MJFJnIr3Vgw,2024-08-14 01:44:49.285000+00:00,,,
in_1PcroeFCPJnn9IgIhX69CK85,il_1PcroeFCPJnn9IgIqlA1Jmyy,il_1PcroeFCPJnn9IgIqlA1Jmyy,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 16:30:37+00:00,2024-08-15 16:30:37+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1JzkqHFCPJnn9IgInMOqphLI,si_Kf50sO1Ym2lzW5,2024-08-14 01:44:49.284000+00:00,,,
in_1PcsfQFCPJnn9IgIowlnY0RL,il_1PcsfQFCPJnn9IgIpG7kkb1O,il_1PcsfQFCPJnn9IgIpG7kkb1O,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 17:26:28+00:00,2024-08-15 17:26:28+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PcsfQFCPJnn9IgI4w7Lzthm,si_QTqMBhriPIKe0N,2024-08-14 01:44:49.059000+00:00,,,
in_1Pct1sFCPJnn9IgITPHgDBCc,il_1Pct1sFCPJnn9IgIOTCIa69Y,il_1Pct1sFCPJnn9IgIOTCIa69Y,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2024-07-15 17:49:31+00:00,2025-07-15 17:49:31+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,sub_1NMx43FCPJnn9IgIRXSlzrXP,si_O9FZ7XTV8ZXtsg,2024-08-14 01:44:50.900000+00:00,,,
in_1Pct1xFCPJnn9IgIlXdE32Lv,il_1Pct1xFCPJnn9IgINn3uFRCf,il_1Pct1xFCPJnn9IgINn3uFRCf,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 17:49:15+00:00,2024-08-15 17:49:15+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KWOxjFCPJnn9IgIITQ7jbMS,si_LCoaYxOgDzZN2k,2024-08-14 01:44:50.900000+00:00,,,
in_1Pct6OFCPJnn9IgIktSen5KE,il_1Pct6OFCPJnn9IgIlumZqck5,il_1Pct6OFCPJnn9IgIlumZqck5,500,usd,1 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-15 17:53:27+00:00,2024-08-15 17:53:27+00:00,False,1,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1M865bFCPJnn9IgIYSD1SxeL,si_MrplgWEeiM7DSi,2024-08-14 01:44:50.900000+00:00,,,
in_1PctCFFCPJnn9IgIvUTlQ7Wx,il_1PctCFFCPJnn9IgIs8lZ75Fp,il_1PctCFFCPJnn9IgIs8lZ75Fp,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2024-07-15 17:59:35+00:00,2025-07-15 17:59:35+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,sub_1NMxDnFCPJnn9IgIqDNDonk7,si_O9Fjdx3Qs1Ht2c,2024-08-14 01:44:50.900000+00:00,,,
in_1PctHgFCPJnn9IgIgcxzsGJQ,il_1PctHgFCPJnn9IgICbXzjCIn,il_1PctHgFCPJnn9IgICbXzjCIn,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 18:04:34+00:00,2024-08-15 18:04:34+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LhcyLFCPJnn9IgIA9vqN7KG,si_MQTwS2NVK8Pmx7,2024-08-14 01:44:50.900000+00:00,,,
in_1PctPGFCPJnn9IgIAwxiAmvv,il_1PctPGFCPJnn9IgIwN8yZqV7,il_1PctPGFCPJnn9IgIwN8yZqV7,0,usd,0 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-15 18:13:09+00:00,2024-08-15 18:13:09+00:00,False,0,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1M86OfFCPJnn9IgI1xMvH7kK,si_Mrq4UHxCFPzn5C,2024-08-14 01:44:50.900000+00:00,,,
in_1PctQUFCPJnn9IgItBB6Q2Jh,il_1PctQUFCPJnn9IgIWD1PfYQV,il_1PctQUFCPJnn9IgIWD1PfYQV,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 18:14:23+00:00,2024-08-15 18:14:23+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PS17LFCPJnn9IgIrA0azsZe,si_QIcMM5kxCU9KlT,2024-08-14 01:44:50.900000+00:00,,,
in_1PctULFCPJnn9IgIOYaVFFiS,il_1PctULFCPJnn9IgIPzn9H0Ua,il_1PctULFCPJnn9IgIPzn9H0Ua,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 18:18:50+00:00,2024-08-15 18:18:50+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1NJKkxFCPJnn9IgIw8ZH5n9P,si_O5Vm480SjMwm9I,2024-08-14 01:44:50.900000+00:00,,,
in_1Pctg8FCPJnn9IgIgrbTlWmk,il_1Pctg8FCPJnn9IgIwRs1YwUM,il_1Pctg8FCPJnn9IgIwRs1YwUM,0,usd,0 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 18:31:09+00:00,2024-08-15 18:31:09+00:00,False,0,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KheOIFCPJnn9IgIH3C86Fzh,si_LORGziuZlNNCwJ,2024-08-14 01:44:50.900000+00:00,,,
in_1PcthXFCPJnn9IgI9NsJQjzr,il_1PcthXFCPJnn9IgIqmWTZtmp,il_1PcthXFCPJnn9IgIqmWTZtmp,19900,usd,Slim 6,True,True,{},2024-07-15 18:32:43+00:00,2024-08-15 18:32:43+00:00,False,1,invoiceitem,,price_1PaMduFCPJnn9IgI9jn8pqhn,sub_1PcthXFCPJnn9IgITpfKvEby,,2024-08-14 01:44:50.900000+00:00,ii_1PcthXFCPJnn9IgIBDTMKJni,,
in_1PctmfFCPJnn9IgIBkwKzWhs,il_1PctmfFCPJnn9IgIYnWZBQ0k,il_1PctmfFCPJnn9IgIYnWZBQ0k,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 18:37:26+00:00,2024-08-15 18:37:26+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Lb7PGFCPJnn9IgIl40KejOm,si_MJkvM0IINWmgkS,2024-08-14 01:44:50.899000+00:00,,,
in_1PctqcFCPJnn9IgIwiGcTsv9,il_1PctqdFCPJnn9IgIdKuoVDcX,il_1PctqdFCPJnn9IgIdKuoVDcX,100,usd,US Mobile [T-Mobile],True,True,{},2024-07-15 18:42:06+00:00,2024-08-15 18:42:06+00:00,False,1,invoiceitem,,price_1M4WTBFCPJnn9IgIw2v8rd55,sub_1PctqcFCPJnn9IgIYiyPgEVs,,2024-08-14 01:44:50.899000+00:00,ii_1PctqcFCPJnn9IgI71yGTdhh,,
in_1PctsMFCPJnn9IgITicpUU2s,il_1PctsMFCPJnn9IgId95IqVWg,il_1PctsMFCPJnn9IgId95IqVWg,499,usd,1 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-15 18:43:22+00:00,2024-08-15 18:43:22+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MpyXGFCPJnn9IgIARFd6PIJ,si_NbAtWwptRjUTg1,2024-08-14 01:44:50.899000+00:00,,,
in_1Pctx1FCPJnn9IgIOHEpqBv8,il_1Pctx1FCPJnn9IgIwhTjbcSa,il_1Pctx1FCPJnn9IgIwhTjbcSa,0,usd,0 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 18:47:56+00:00,2024-08-15 18:47:56+00:00,False,0,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1L3liyFCPJnn9IgIfu2SuL6N,si_LlIJLMeKYbR9u7,2024-08-14 01:44:51.006000+00:00,,,
in_1PctzuFCPJnn9IgIFv9NWaB3,il_1PctzuFCPJnn9IgI9oucgF4i,il_1PctzuFCPJnn9IgI9oucgF4i,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 18:51:29+00:00,2024-08-15 18:51:29+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Mpyf7FCPJnn9IgIIiPdqqFW,si_NbB1spqXe6H4dC,2024-08-14 01:44:51.006000+00:00,,,
in_1Pcu2aFCPJnn9IgItWi07dAM,il_1Pcu2aFCPJnn9IgIq7jmLi9y,il_1Pcu2aFCPJnn9IgIq7jmLi9y,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 18:54:14+00:00,2024-08-15 18:54:14+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MFMZOFCPJnn9IgIiSEBdWni,si_MzLFGoXe58vOSl,2024-08-14 01:44:51.006000+00:00,,,
in_1Pcu6AFCPJnn9IgI6Zr4euq5,il_1Pcu6BFCPJnn9IgI2GrmHq4l,il_1Pcu6BFCPJnn9IgI2GrmHq4l,59900,usd,Pixel 8A,True,True,{},2024-07-15 18:58:10+00:00,2024-08-15 18:58:10+00:00,False,1,invoiceitem,,price_1PJikjFCPJnn9IgIJ6ZMXTLZ,sub_1Pcu6AFCPJnn9IgIMG3MeFem,,2024-08-14 01:44:51.006000+00:00,ii_1Pcu6AFCPJnn9IgIuyMcbGg1,,
in_1Pcu6NFCPJnn9IgI4ZIF0Fze,il_1Pcu6NFCPJnn9IgIDJmxEih3,il_1Pcu6NFCPJnn9IgIDJmxEih3,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 18:57:09+00:00,2024-08-15 18:57:09+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1M875FFCPJnn9IgIAIedde6J,si_MrqmaaX9V24xwv,2024-08-14 01:44:51.006000+00:00,,,
in_1PcuFXFCPJnn9IgIDPNYZwIW,il_1PcuFXFCPJnn9IgIKk7at0h8,il_1PcuFXFCPJnn9IgIKk7at0h8,499,usd,1 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-15 19:07:27+00:00,2024-08-15 19:07:27+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Lb7sJFCPJnn9IgIpmYiLD0f,si_MJlPVPxcrj6Jcs,2024-08-14 01:44:51.006000+00:00,,,
in_1PcuLfFCPJnn9IgINKvFCtnN,il_1PcuLfFCPJnn9IgIAL2hD6V1,il_1PcuLfFCPJnn9IgIAL2hD6V1,499,usd,1 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-15 19:13:39+00:00,2024-08-15 19:13:39+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1L3m7rFCPJnn9IgIyV8BfyDa,si_LlIjo8Ku6Xzt4A,2024-08-14 01:44:51.005000+00:00,,,
in_1PcuR9FCPJnn9IgIiI97ozUk,il_1PcuR9FCPJnn9IgI3VhadZST,il_1PcuR9FCPJnn9IgI3VhadZST,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 19:19:07+00:00,2024-08-15 19:19:07+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1MekJrFCPJnn9IgIVWsk0Pny,si_NPZSvGOTm8HmPO,2024-08-14 01:44:51.005000+00:00,,,
in_1PcuUYFCPJnn9IgIvZXp2UzL,il_1PcuUYFCPJnn9IgIi5o3Tr04,il_1PcuUYFCPJnn9IgIi5o3Tr04,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 19:22:34+00:00,2024-08-15 19:22:34+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1P5v6sFCPJnn9IgIZonfSURz,si_Pvmg8CSkZsq04z,2024-08-14 01:44:51.005000+00:00,,,
in_1PcuWMFCPJnn9IgIGwYMD7PJ,il_1PcuWMFCPJnn9IgIEMBuamB1,il_1PcuWMFCPJnn9IgIEMBuamB1,499,usd,1 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-15 19:25:08+00:00,2024-08-15 19:25:08+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Jkw1gFCPJnn9IgIwYaVLemW,si_KPlYcldr4KbsWC,2024-08-14 01:44:51.005000+00:00,,,
in_1PcuXZFCPJnn9IgI7jIWi23b,il_1PcuXZFCPJnn9IgIzuBrpbQM,il_1PcuXZFCPJnn9IgIzuBrpbQM,0,usd,0 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-15 19:25:13+00:00,2024-08-15 19:25:13+00:00,False,0,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1JznZGFCPJnn9IgIAKO5HvDq,si_LszwTOmZVALyFN,2024-08-14 01:44:51.005000+00:00,,,
in_1Pcuc4FCPJnn9IgIxUdSOiCc,il_1Pcuc4FCPJnn9IgISoC37SfG,il_1Pcuc4FCPJnn9IgISoC37SfG,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 19:31:08+00:00,2024-08-15 19:31:08+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1Pcuc4FCPJnn9IgIX9NDxrzS,si_QTsMXzsha3LlvI,2024-08-14 01:44:51.005000+00:00,,,
in_1PcudxFCPJnn9IgIgPApy5eS,il_1PcudxFCPJnn9IgIhGg37y66,il_1PcudxFCPJnn9IgIhGg37y66,500,usd,1 × Bark (Monthly) (at $5.00 / month),True,True,{},2024-07-15 19:32:01+00:00,2024-08-15 19:32:01+00:00,False,1,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,sub_1L3mPdFCPJnn9IgID1XabceS,si_LlJ1BrfWW0QSkV,2024-08-14 01:44:51.005000+00:00,,,
in_1PcueUFCPJnn9IgIpZt3iBzv,il_1PcueUFCPJnn9IgIjUznwKc5,il_1PcueUFCPJnn9IgIjUznwKc5,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 19:33:26+00:00,2024-08-15 19:33:26+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1OGRbWFCPJnn9IgIGarVOweE,si_P4an479BG4cEDD,2024-08-14 01:44:51.005000+00:00,,,
in_1PcufbFCPJnn9IgIhh3pyYAy,il_1PcufbFCPJnn9IgIbEcwuZOg,il_1PcufbFCPJnn9IgIbEcwuZOg,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 19:33:41+00:00,2024-08-15 19:33:41+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KB2TRFCPJnn9IgINWynFdO2,si_KqjxsB40lmy5fM,2024-08-14 01:44:51.005000+00:00,,,
in_1Pcuo8FCPJnn9IgI0grVZj5V,il_1Pcuo8FCPJnn9IgI1uStnCoH,il_1Pcuo8FCPJnn9IgI1uStnCoH,1499,usd,1 × Subscription (Monthly) (Tier 1 at $14.99 / month),True,True,{},2024-07-15 19:42:21+00:00,2024-08-15 19:42:21+00:00,False,1,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1PS2UTFCPJnn9IgIS5VjeauJ,si_QIdmn6dwlHZzHw,2024-08-14 01:44:51.004000+00:00,,,
in_1PcurkFCPJnn9IgI8UwvCwg4,il_1PcurkFCPJnn9IgIloYnlBZh,il_1PcurkFCPJnn9IgIloYnlBZh,-1141,usd,Unused time on 2 × Subscription (Monthly) after 15 Jul 2024,False,True,{},2024-07-15 19:47:19+00:00,2024-08-02 12:47:29+00:00,True,2,invoiceitem,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1KRc3ZFCPJnn9IgIGFR1qrZI,si_L7rnK2qHEXIxkR,2024-08-14 01:44:50.716000+00:00,ii_1PcurkFCPJnn9IgIjKeuAUP9,,
in_1PcvIYFCPJnn9IgI1XtXvHir,il_1PcvIYFCPJnn9IgIkCyjml45,il_1PcvIYFCPJnn9IgIkCyjml45,1497,usd,3 × Subscription (Monthly) (Tier 2 at $4.99 / month),True,True,{},2024-07-15 20:14:53+00:00,2024-08-15 20:14:53+00:00,False,3,subscription,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,sub_1LEfNZFCPJnn9IgIBkeIPPbk,si_LwYUVHFSsmDH95,2024-08-14 01:44:50.715000+00:00,,,
