tax_rate_id,checkout_session_id,amount,_fivetran_synced
txr_1N7JGQFCPJnn9IgIU0aonffh,cs_live_b1idm4horERu4xZXsOWNCpaXs3ncnwdQYH9W9IqYkXjENFieP6lk3zQJJb,1435,2024-08-14 00:42:13.179000+00:00
txr_1N5w7XFCPJnn9IgIss9MogTM,cs_live_b1m0KiVrRUaQ8Vrfry9YnAwrrlvX4EXNqZRj1ezrbe1FD4gWHzvSS8zGR4,0,2024-08-14 00:44:48.634000+00:00
txr_1JQijwFCPJnn9IgIMg61Wv1L,cs_live_b1PWgrBFeNzCu3s8Eb0dBbMh0kIt8WBBPmtgJVWkioY0rKUVCiNKTE2SoT,1657,2024-08-14 01:12:25.030000+00:00
txr_1NwT1WFCPJnn9IgIJWCQkPnw,cs_live_b1RV1M2I5ZF1NM6wqRynLePyW3Qe8i7PPEuiLyyYgF3gZVgXsxmp05OaMY,0,2024-08-14 00:43:00.119000+00:00
txr_1JPO9TFCPJnn9IgIjWpyTlwA,cs_live_b1pODOcnSjYf8RJGAQBKkcSCPVY7HhSQlTfUFsEXfrsCl9aU7ZV3AAXuDn,2408,2024-08-14 01:04:04.327000+00:00
txr_1N6Mm3FCPJnn9IgIFb2zE4kW,cs_live_b1dwOETknVubXi8GqZhsHANpvc3OVRsVpCFdgfkzt9HSOzpJoiBNseQazA,1677,2024-08-14 00:42:13.179000+00:00
txr_1NP7AwFCPJnn9IgIIzfA2xdo,cs_live_b1wfFNa4RNujCZSWvy91XEowDIBMlwrekwdTto9SSPP5cJR25Sk50AVRMA,2108,2024-08-14 00:46:11.855000+00:00
txr_1JUwnSFCPJnn9IgIC1cRt06r,cs_live_b1lVgQTNAeOkqBtzffh81FRposhONYPZXLdhapwUZloIivT2pftJGVQuZb,0,2024-08-14 01:14:37.605000+00:00
txr_1JPNoZFCPJnn9IgI2DqYXwDo,cs_live_b1IVkJ8O0xulqxIIK1Gf0vYLZEJNMckjZJvPcNx6NvlLKoMnGTgOMBH9AP,1999,2024-08-14 01:16:11.094000+00:00
txr_1N5t0CFCPJnn9IgIkJejetRR,cs_live_b1CZhyG9YWb8mJdUWuPkB8O44XDUTXKWjZvP33gynyQOZAOARxM6T5bnn1,0,2024-08-14 00:41:38.412000+00:00
txr_1JPOPKFCPJnn9IgIYyoQ8yVd,cs_live_b1ILdY2ELUkCouO86Opc6TO51vvUOde4p9EjHtT8BIF3DKvbiF2mAi1ONK,1260,2024-08-14 01:10:55.781000+00:00
txr_1JIuYCFCPJnn9IgIOzKjQlB9,cs_live_b1KEAeHnwuVcrSg0loQ2z2inlbkj0BAlUlsSknmrOyzEF7uP9jc6ykOOWe,1190,2024-08-14 01:19:22.142000+00:00
txr_1N5qlXFCPJnn9IgIa2CTCqta,cs_live_b161Swk0ZyuCjwhEmfEpoXVExEwEiy9n5ujyk6fev8J7jfSS9nQvQ1Hy7g,1394,2024-08-14 00:44:15.529000+00:00
txr_1N5uDKFCPJnn9IgIeJU9fqNG,cs_live_a1ukHf68uBLvamYOhrZ25hAbqSYa97nTSQoHCfdIiZPjkJWFNkXXOnRjD6,3301,2024-08-14 00:54:28.284000+00:00
txr_1N6boyFCPJnn9IgIJ8HqSqsE,cs_live_b1fE9bCyFz3wB8jDGOGvy0yYSjl5kzxmC81L9q5710MdoBMmZNjZ5xgsAI,0,2024-08-14 00:49:13.274000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1y0qEoY9frTUsTs4bAlIv6p2zQzWvIBfnTM4Fh7dwIQ27dvHiz1GBQiBI,1815,2024-08-14 01:07:52.668000+00:00
txr_1JPNb3FCPJnn9IgI2uDNfcNV,cs_live_b1GVSvY7mCaeoxRcMFJvThGAiQdd9jnjAX8fRhB6vQVgih81ir79lLC9RD,1038,2024-08-14 01:15:16.314000+00:00
txr_1N73AiFCPJnn9IgIbABPUwAP,cs_live_b1oQQ97C0EgZ2ZIFaG3FwWl04rEMPNRvAyZsdQwLiGZNfZW7Y3ESNWcGSu,0,2024-08-14 00:53:26.679000+00:00
txr_1JUwnMFCPJnn9IgINwJqMlpT,cs_live_b10OLmyjCDCIJaV4xOhZf3TWsKOw0edl49zWNgXx7OLB3UC5lRpxTUZwLA,2591,2024-08-14 01:16:24.189000+00:00
txr_1N6boyFCPJnn9IgIJ8HqSqsE,cs_live_a1CGUhLWfhtlwRsb7foP6FQv8gvHwqR4ub5IDRC0KxKGSxUE7SuG5flN8z,0,2024-08-14 00:43:00.116000+00:00
txr_1JPOFmFCPJnn9IgIKNRihYFw,cs_live_b1sTB1iPTKuM8a183IvtVub7wQZizV6BB0JC7tlHSCoxtU7nUoivcbFQuK,1462,2024-08-14 00:58:08.205000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1cIjGrBaN9A5W0UfofpZyk1qTDTrKg6BU8axkRymwCrM4REcndo5nJ3f6,2920,2024-08-14 01:03:30.400000+00:00
txr_1N5oOqFCPJnn9IgIxGnfAIbU,cs_live_b1fx2lHC0vyJ0jfyD2kEortPGDl9ynaIvivgLKlBxDB0hWE6RdhbKCMnMU,0,2024-08-14 00:48:24.160000+00:00
txr_1JPNWGFCPJnn9IgIJyX9QiAV,cs_live_b1Cvo5PjWZ3bieqIZqOFXDEXI3TVg2hvyb30grq3bAvnXYSzBZMc68lgDQ,2373,2024-08-14 01:07:11.266000+00:00
txr_1JPNYsFCPJnn9IgIWV3gKXz1,cs_live_b1H5T8V8QLH1Ym2253eNa3yGYyFaO1IQbG8vou2elH8q3sESMEPm0GDzr5,3975,2024-08-14 01:00:41.833000+00:00
txr_1JPOTCFCPJnn9IgI97Rzqs27,cs_live_b14kOM9yRvGuJhvboGSsw2WQslrs590FlFqdsncIkDZ8JzEiVEQy4EMv7W,3077,2024-08-14 01:10:08.007000+00:00
txr_1JPNWGFCPJnn9IgIJyX9QiAV,cs_live_b1Fc9lYksoIFdYHef9naJtd1IFN0HasPfqB5uQRF8T5IgwGiSJ1gmBGqKT,1008,2024-08-14 01:10:59.500000+00:00
txr_1JPNWLFCPJnn9IgIxytcuLmx,cs_live_b1IMmj4ANME7PuyNT3wEhxqyRS0bTblXJXfKlshmgUgMapOsY06fcjKiFY,954,2024-08-14 01:12:11.992000+00:00
txr_1N5qW7FCPJnn9IgIwo8j6hax,cs_live_b1aYS5P7GNPECpaWgtJksU8VKD6vgEUc4vaKkLMKsBD5DXeur8B6t82av0,3690,2024-08-14 00:41:00.642000+00:00
txr_1JUwnQFCPJnn9IgIIgncMy6X,cs_live_b1Cw5lBefG3S85zOsgtn0a7TB3VI0jctfIzIJa4koZblbpGHlUl3txMUko,3316,2024-08-14 01:09:11.917000+00:00
txr_1JPOFCFCPJnn9IgIFBDyarTM,cs_live_b1b02pgkMobZYT2WAZ9PLJLEKwU9YRUkxcAAFC168aKcUEn6rkqAfF0HTI,4886,2024-08-14 01:16:48.702000+00:00
txr_1On6JQFCPJnn9IgIfNVHsi8b,cs_live_b1N8wZ2weWn03dg9qBuaDtTsEGg4f6JgFoFFHLCkof49hJ9D0vdQ1ZeMjs,413,2024-08-14 00:46:53.229000+00:00
txr_1JPNWGFCPJnn9IgIJyX9QiAV,cs_live_b1mokoImUOTG38HyQFOGazNDXqdtM25DgbbxOzqTUh6TBdRpjqFWkCDgOM,1463,2024-08-14 01:07:11.270000+00:00
txr_1JPNcOFCPJnn9IgIBjqMDr2v,cs_live_a16tmBfuD7KRI0i8jnTLxAR4dWbeubXEfQuE6rgiQPSxVOfHoAhmKuSq74,2360,2024-08-14 01:00:30.914000+00:00
txr_1JPNfqFCPJnn9IgIsuMsypy2,cs_live_a1qWNA6oLW4hEFYFp4CJO1ZYkOUFnV9BJ34y53hHwEahJqRBCPj4bZv7S7,5012,2024-08-14 00:58:23.756000+00:00
txr_1N8PzGFCPJnn9IgIZJVt5uYQ,cs_live_b1SupVHtGBIUBtSB94DOgBZzAFz5LZh39SbfoOcvjn1wDlbXKoasz4WBKR,500,2024-08-14 00:46:00.046000+00:00
txr_1N5w7XFCPJnn9IgIss9MogTM,cs_live_b11R5G03TMP09ILOXqUulbwTcrrLgv6v87DYpersliLmuiY6Rhe7CaaNko,0,2024-08-14 00:45:56.898000+00:00
txr_1N6cQ9FCPJnn9IgI3MEN1VkH,cs_live_b1hdqdcojVqpTZDQ08SoxKaw3c40QHNQtVV3wRE1mx9liDcYimtuwdP1TU,3126,2024-08-14 00:55:40.979000+00:00
txr_1JPNVzFCPJnn9IgILBvNhIGQ,cs_live_b1XHloeKGlHPc4pRH8H6cqZjYmEwQFYXbyCjwbcE78qqAZniDvvNv4Ebne,2034,2024-08-14 01:01:59.534000+00:00
txr_1N5sAvFCPJnn9IgIoO9nbXbv,cs_live_b1WCmBFLykii60A9tVhZiDMJPQn1vDkSlAo8gkktelXFGViTs2Jn44b7Ys,2154,2024-08-14 00:51:50.122000+00:00
txr_1NQBRJFCPJnn9IgIi95PFDil,cs_live_b1VzKtEeFYsHD22IyyC1OsyssSmq46qcOyJ7aFNETe9YiyhmAFLRJggNJF,3843,2024-08-14 00:51:24.150000+00:00
txr_1JPNg9FCPJnn9IgImmkAbfmS,cs_live_b1BktYsMC0jRivhL3oQNvKA6f8uLFVWbxN0akdB4d6gEtnspcb2aGnQd8x,1827,2024-08-14 01:06:34.006000+00:00
txr_1JPOLyFCPJnn9IgIqCqiYfA9,cs_live_b1IiglzcpqniHvKiwh7iHDC4AVwUc81OZRT1tRlcdW1pZc5LhPGTld9Sjk,1400,2024-08-14 01:08:33.520000+00:00
txr_1N6lC2FCPJnn9IgI1E90OUMN,cs_live_b1TLNorN6GvDQP3Udnu05W3YxjRvNGn5tFmvxnWQCeGY7YoFgB1rDniVfl,2674,2024-08-14 00:51:47.054000+00:00
txr_1JPOuGFCPJnn9IgI9Prdngar,cs_live_a15QCYV34hzQolNOS8N6CiWPcPydWJaxSFbPqqBKbk8LF9k1cVFgAXUpXN,3844,2024-08-14 00:58:45.910000+00:00
txr_1JPNj1FCPJnn9IgI3kGingJy,cs_live_b1UrfyxHYPoYwWIqrEfPL07XprRlq7wC1fnCNjFRkjpLWDj4ksSmw2zRwC,2714,2024-08-14 01:06:05.885000+00:00
txr_1JIuYCFCPJnn9IgIOzKjQlB9,cs_live_b1bGuQEfBaZ5TgRi3O4uES9LlHxF8TnScnU6O4finxCyuHlZtyZXX75QtK,2073,2024-08-14 01:16:45.323000+00:00
txr_1JPNXVFCPJnn9IgI2MPebUfv,cs_live_b1Wfruq5zXcEqv7Ei0HrIkOQ4jPI9md2RtwdsQoYaIRwTO1FNerkWtWxi5,2180,2024-08-14 01:17:37.324000+00:00
txr_1JPO7OFCPJnn9IgIVBzuW78I,cs_live_b13kQfX9lL6AshbIJ5BINr6b0IVOgkChv4ucmJ5uJ5l4egAenkmoWtMGId,0,2024-08-14 01:00:50.080000+00:00
txr_1N6cEaFCPJnn9IgIdFY99DZX,cs_live_b1kW6uLV3fcWP00zoCgDWsb1n5urvLPXWuQRJavgJvackzVQ1H1XVFXqBP,1842,2024-08-14 00:53:23.400000+00:00
txr_1JPNgtFCPJnn9IgImVePBTip,cs_live_a1SvWZdSTmgL4OXb5rZEEADn7M9vgwjckLRP3DIC3EBykIHNdYWdk2r2MA,4646,2024-08-14 00:58:42.937000+00:00
txr_1N5w7bFCPJnn9IgIft3Ci4BQ,cs_live_a14etoKawApU3L1cANceB5L1MSvBbdM5jNARnU7BIOi9f2s9G1Hq5dGnAe,5227,2024-08-14 00:43:22.270000+00:00
txr_1K6KhPFCPJnn9IgIbZygDV4W,cs_live_b1oZJl9uPU2aonBsqEOQtxbWF6Kguc5rPZtVUaSxYgdpxwLAUTSJ6xZlmP,2050,2024-08-14 01:06:54.617000+00:00
txr_1JPNb3FCPJnn9IgI2uDNfcNV,cs_live_b1hKwZJ0e7Vt6zWFKEtarzn51twh3Y44rUeiQHFyxBbVSlWy76FsJXlNBa,1080,2024-08-14 01:13:22.274000+00:00
txr_1JPNVzFCPJnn9IgILBvNhIGQ,cs_live_b1ss5WzMbilUGOe4Jj2GKsxS8De884kzknropvQyeeylSU8Ayuk9PuftHN,1350,2024-08-14 01:18:19.062000+00:00
txr_1N7BtjFCPJnn9IgI50eOFhBQ,cs_live_b1ee7pQTINL7Fv3yUoNMi5xglskSI70e4hZGoZcBfrjQ6xcXre6zPoWYyV,2331,2024-08-14 00:51:17.462000+00:00
txr_1JPNaSFCPJnn9IgI8jo5sOyc,cs_live_b1Uw1LA0iKi73ozhC3i6yU71qVLHxnBNXRadEAhUDz574tb8YhY9N5PzMe,1320,2024-08-14 00:59:47.140000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_b158WXEI01GvIJBDQmiZ0dETw2PdY0NiNlnOVdM4YtPMJJRK8x2WKGGwmY,3044,2024-08-14 00:45:35.797000+00:00
txr_1JPNIWFCPJnn9IgIsVzClFgw,cs_live_b11bJrdNZmo3uVzij0fCg5WTUdSSfHLZ3cMILV857PXT5iJWfAO0vBhFN2,1182,2024-08-14 01:15:53.916000+00:00
txr_1N72DSFCPJnn9IgIgyIJEjpb,cs_live_b1An4Tmw20nLkvKVjaTuA4W4fmx1pkJ4ZF7ZAE0xk0Xb3glPEezuon5S3L,2576,2024-08-14 00:43:41.015000+00:00
txr_1JPNa2FCPJnn9IgIWz10QL3F,cs_live_b1eLSHdjYMAAakk4mFSAkNycG8KydG4Kh2Yt7T4AdBHU9ZxSd8Q9dswYVd,1007,2024-08-14 01:12:28.220000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_b1KYrUNkaRRrOKSd9rG6wVtkMjEdArdMXXbK6iNauhRGmYSoM4wOhH15xL,4117,2024-08-14 00:54:43.485000+00:00
txr_1NCURfFCPJnn9IgIxjVn6NIx,cs_live_a172WQwFpdvQc604dEea1Y88Z1VIyyT4FteQwEfk60h5QGDlQsxa9XhtRU,4836,2024-08-14 00:56:01.935000+00:00
txr_1N5uHDFCPJnn9IgI9yYdW519,cs_live_b1YsgahPbzT6nWipM36aOTBmBHPPIKAjruIjKhw17x41jnceHrJ2gq6vAv,2310,2024-08-14 00:50:08.753000+00:00
txr_1N5qlXFCPJnn9IgIa2CTCqta,cs_live_b1IIpjelJ7xjlfbvbyxxUpiJaS3ooj95DiiDr6Rr4ZGAE3Rw7HfWna2Eab,641,2024-08-14 00:41:29.403000+00:00
txr_1JPOvTFCPJnn9IgIZFo3Mgr5,cs_live_b1Vtlv2wRKPtXf58idvApd6oWejSx0LmNA0bZwativGHK884xwJE3r3Q7l,1615,2024-08-14 01:10:38.256000+00:00
txr_1JPNbZFCPJnn9IgIAgAXOqxY,cs_live_b1wk4bcT8tvWu9ZhlmfPr9OGudJIKz932nepm21ITlPa1Cj65gXnSPH9a0,0,2024-08-14 01:02:09.509000+00:00
txr_1JPNcOFCPJnn9IgIBjqMDr2v,cs_live_b1QEozTCHLNPNFilJ6mXV9ZsngSz5LZXki5lmdyNOY3BNlD9KgKr3FYBwV,1100,2024-08-14 00:56:52.137000+00:00
txr_1JPNaSFCPJnn9IgI8jo5sOyc,cs_live_b16IPho4dMgcg6hNmlWJHej61IYH6ASruYnKWhS2haUe3DwzqCeVXJecde,929,2024-08-14 01:17:07.583000+00:00
txr_1JPNcOFCPJnn9IgIBjqMDr2v,cs_live_b1EtovQ9pBtsaw0xheLY8H2Oxqh7ajGMNxuaWhzNUSs3X3lI7kdSDOOPKH,1777,2024-08-14 00:56:55.104000+00:00
txr_1JPO6VFCPJnn9IgIbUiB19Cq,cs_live_b1B6zZevV3KENYoets8wAIkv3sIAqaLQuRrXEUIY3twJGjl1cZOzcTrtGf,0,2024-08-14 01:05:48.900000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_b1rmm3eNKXEyM5A36EHgMn71WpWpdEn2wWvF1hGInwfqP2gz1Ik0fhpx4k,6666,2024-08-14 00:41:00.651000+00:00
txr_1JPNWLFCPJnn9IgIxytcuLmx,cs_live_b12Eh1MK8gP1w8RuoebGkLi4IzreEfyEJSJ4BqQXXRm4bUR9wPzp6ykJpy,1631,2024-08-14 01:15:01.982000+00:00
txr_1NaQ4LFCPJnn9IgIPg7qx56G,cs_live_b1VqalU5mnLVPEkT5KHZvFrLQLZpLJ7FVQrzGqd6QezdL20qr1LhVXWvcN,10675,2024-08-14 00:46:30.100000+00:00
txr_1OHa0JFCPJnn9IgIe9jRdYpa,cs_live_b1WwZL4e6fKzQ7j0jgHZJDO2wYolRsqiVEDvRJPaevxfVKsuc8cmvCCIJo,0,2024-08-14 00:46:59.323000+00:00
txr_1N5uHDFCPJnn9IgI9yYdW519,cs_live_a1GHdosnrozZcIvpgU9ZxNFStr5sov7RVhvjbNgteCb9f0BcKPKL8oDxVp,2513,2024-08-14 00:41:56.998000+00:00
txr_1JPNgnFCPJnn9IgIt4iuJnPI,cs_live_b1p0LmNrpMeA9QwskLZd4IpX1nRtFM18yIyl4woEehXTwjcTIwSmle3Pzz,6480,2024-08-14 01:11:36.825000+00:00
txr_1N5zTMFCPJnn9IgISQBkMugR,cs_live_a1Fu1lG0CZE8LEzj86BurAlF2yMrP7dJpCu9Yx0bmMovY27wJyh2c721nT,2748,2024-08-14 00:56:11.338000+00:00
txr_1N5q5UFCPJnn9IgI5EGWj8DB,cs_live_b1OcRwgAefBtvbWVfUME8kREm3sBJjwcUhrIOhrRPw0isUbIRQGhIV0HOb,0,2024-08-14 00:55:04.276000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_a1rGy15XvDbAYxinbZ9KZJr5FTMu6GDESnaTngCHwXHXZiGyQbF4vfTbce,4364,2024-08-14 01:00:28.121000+00:00
txr_1JPNbTFCPJnn9IgIQk4QKdbo,cs_live_b1t65OZ7KP2j45IyROPJv7XMvmenw0XBGlgNwEYD05tJhcK7kNeHEWjauw,1196,2024-08-14 01:17:27.025000+00:00
txr_1KcfDZFCPJnn9IgIbKhUlp3m,cs_live_b1AqvFVCTN0xlWAy1Q1Q7j9nq1rZqTvyv5AWpfH8V9nzjCGHI7KPZXKUd5,1476,2024-08-14 01:11:02.815000+00:00
txr_1JPNisFCPJnn9IgIPzwiPGCA,cs_live_a12RbK1FeqlnTI0qgxUp0aPRS57NinIS4lbkEqMJtsJoN12uH7aTzw6mH2,2513,2023-01-04 20:30:35.105000+00:00
txr_1JPNZfFCPJnn9IgIBNB29jju,cs_live_b1Vou8gEvkz7xn5tDw79tvivAnUdkeO2TnVHwDzofzDL7QRzLvgQqzn3gQ,0,2023-01-07 08:30:03.627000+00:00
txr_1JUwnvFCPJnn9IgIxhmceRSC,cs_live_a1L4WUvKaPiIKy8WJQ4AJD4wUvVv7rJllY4EQFq129O5X5JhH6zE567u7S,3472,2023-02-11 14:30:04.239000+00:00
txr_1JPNohFCPJnn9IgIPm0n1tYH,cs_live_b1cgh85C2C8jh9Ouz8kO6Ra5cT1YmciHfs8XxUg1Wqx31IJtL0FLKCoQdF,3680,2023-05-02 20:31:20.009000+00:00
txr_1N5xLfFCPJnn9IgINNnYPeeL,cs_live_b1snGGUIGwiGlxCFhLgeoIMd4AWkhgFYbfa4mnm2sGp3Bp4tKlPfpg2DQk,0,2023-05-18 02:31:20.942000+00:00
txr_1N6lC2FCPJnn9IgI1E90OUMN,cs_live_b1snGGUIGwiGlxCFhLgeoIMd4AWkhgFYbfa4mnm2sGp3Bp4tKlPfpg2DQk,2093,2023-05-18 02:31:20.942000+00:00
txr_1N6HvYFCPJnn9IgIodoFTOlq,cs_live_b1XAgrEILPLH1dgCQflEJ1HDCWChDnE4ufw7LjTQnkkdNCbgLuyYRkGPtq,150,2023-05-29 02:31:35.499000+00:00
txr_1N5pEgFCPJnn9IgI7W1A1aFt,cs_live_b1XAgrEILPLH1dgCQflEJ1HDCWChDnE4ufw7LjTQnkkdNCbgLuyYRkGPtq,0,2023-05-29 02:31:35.499000+00:00
txr_1N5rnSFCPJnn9IgIyIVlhMoI,cs_live_b17AJKozBVY3DJZ7Afe9xqZs71IGYvpHbCwvQc3SPy81ywGzy2OpSkiYEW,1588,2023-06-19 02:32:45.140000+00:00
txr_1N5xt8FCPJnn9IgIKSs3QeBv,cs_live_b1NawXsnIJrL66ZE5rztGGVnMrPc8dG59dUpIYlRcWtoQJF1bbge6UhrMi,2072,2023-06-24 02:32:36.010000+00:00
txr_1JIuUmFCPJnn9IgITWdA9WaI,cs_live_b1iAdxrOb1sbiCjEfb12yBVVqEYv5jTBHhYNbLlLCVtrCrrcTaHw1BmFGT,1815,2022-11-13 08:32:14.672000+00:00
txr_1JPOJXFCPJnn9IgIwdR49WM7,cs_live_b19XGeA5GGA4xLVSOGqHqikV8Emw81gyxqtdGMTxks7IxkMBNL0XaVek11,1533,2023-02-10 02:31:02.314000+00:00
txr_1JPNWGFCPJnn9IgIJyX9QiAV,cs_live_b1zYol2aAJwfhlP4GuK6kcKOqfDfGymvxnO71SPubMkimb5pNWWLwRkBU4,1569,2023-03-13 20:31:10.964000+00:00
txr_1JPNgKFCPJnn9IgIZIUhwgUb,cs_live_b1XcQINNuV7SO8NojSCzV9wP0HbaqQ5ZI5RoDwYO5Ro9JkPDMdgOmPlZcV,2423,2023-04-04 20:36:41.067000+00:00
txr_1JPNcRFCPJnn9IgIzfb7Lt2k,cs_live_b1VbOtmjyLVg8ERawapsgfmbLaeFrAJ19hWbPaZd8NL3KrepeLNQy2iOlP,2924,2023-04-26 20:31:44.948000+00:00
txr_1JPNVzFCPJnn9IgILBvNhIGQ,cs_live_b1SZdWGoTxVGLqz1bNfNDpWVg2CX7J8o4MWrcro4eEkkQS1G2jcM1HrM5B,1974,2023-05-04 20:32:12.289000+00:00
txr_1N8aypFCPJnn9IgIk2KAU43z,cs_live_b1y4eRaWgkp0kxa67D0HSUZwBiTe3xwLwdOskcTzg6BaTcYZb3qL9rCvIw,1540,2023-05-17 08:33:00.345000+00:00
txr_1N5wZcFCPJnn9IgIpkS1iVjG,cs_live_b1bLY96rh4zuXG5ev61uisDQR02IadXC9UF6yQhqZOsbTCU4POndSv4M2P,3680,2023-06-02 08:33:02.629000+00:00
txr_1N5rnSFCPJnn9IgIyIVlhMoI,cs_live_b19kaFPC9lR6V5nM8NgRQ5YqEg8emAYjKTgwZG0fD25uMbXdTmcOroeTFU,1443,2023-07-10 20:34:45.756000+00:00
txr_1N5w8MFCPJnn9IgItwuRZbnd,cs_live_a1vOuUCIt2iDDO6JnejZ3oOiBpeGnvNc2cRuZk0olxNvLGbvTDggHizpZC,3105,2023-07-11 02:36:38.771000+00:00
txr_1NP7AwFCPJnn9IgIIzfA2xdo,cs_live_b1FxjrZrYuhcPQbavvHtEwd2f9uVXBGErxhOKIlwQlEeRjnYhmKd1594PY,3404,2023-07-15 20:31:10.416000+00:00
txr_1N8VChFCPJnn9IgIC0LSHHzN,cs_live_b18XJysxRJy28xpp1nTJThDbnMGZ4Ksvx9LTJJZComqWyZGPGD1fmEWdO5,1829,2023-07-20 08:34:21.229000+00:00
txr_1N73AOFCPJnn9IgIrt1ZDhQW,cs_live_b1BVnUnLmnQDrS4i7xbCe8GWAdhj11nGzZJ9YnwRRkEi6z36fLyVEky7TR,0,2023-07-23 20:31:34.876000+00:00
txr_1N5zibFCPJnn9IgIId9OgxXU,cs_live_b1BVnUnLmnQDrS4i7xbCe8GWAdhj11nGzZJ9YnwRRkEi6z36fLyVEky7TR,0,2023-07-23 20:31:34.876000+00:00
txr_1NDs09FCPJnn9IgIWmSaNy5s,cs_live_b1pOnjEOVeq2NQnAdKQru7qkFLZq3OmDKds48r845VlFk9KewkoYqRIu1J,1700,2023-08-03 08:30:16.437000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_a1PCUyvp6XrDbrTQ7JqrIUmra2kkcMr5XhNJ3g7ESKjQ3jUvi6NNPZt5j0,2962,2023-08-12 20:30:47.782000+00:00
txr_1N5rnSFCPJnn9IgIyIVlhMoI,cs_live_a10kMJDT7ZIWeNjj5v3rNX2EEAv0awrIaNZiCh1CEiZDRvHYewaCr70OaA,3545,2023-09-18 02:30:53.873000+00:00
txr_1N6bkmFCPJnn9IgIJEkjS9UF,cs_live_b13582Bsd4KHv6ZxUNcCSknTWL3zeFhkzXVoIUa62RRX7ijyTnWkVxktu3,2603,2023-09-26 02:31:18.533000+00:00
txr_1N5w7HFCPJnn9IgIwhV60d3C,cs_live_b1vddsKZmFpQv3CbIsCQEoBAdOlEYeaBKU5kwO7999zMHVJbTvxeibhg4y,0,2023-11-08 20:30:25.521000+00:00
txr_1N5xt8FCPJnn9IgIKSs3QeBv,cs_live_b17Pnpn8FCfSbHzd0wHRlNLAukgGbK5yHRbW5077rX3O2hHEsLZbIDQ8Oj,2244,2023-11-15 02:30:23.903000+00:00
txr_1N5xzTFCPJnn9IgIDGVUTh4M,cs_live_b1AdszxQNlKxbR366MzKNPbOKn215qnS1VgjJ0awPreuOIj6Dhr7hMrZjh,2073,2023-11-20 14:29:57.021000+00:00
txr_1N5sAvFCPJnn9IgIoO9nbXbv,cs_live_b1jZz51ziK5gcRgzNubm79RC4z095mmvN6TUrY7lgv7VyJvO2HtJNrntir,306,2023-11-29 02:30:04.907000+00:00
txr_1N5qECFCPJnn9IgI6xI7IwlW,cs_live_b1bATBIVcDKqZFLvEbpM0RnogPTG069nYYOCKfwtGTXUiAI03SDu3wMcpR,1923,2023-12-15 00:04:03.191000+00:00
txr_1N63zXFCPJnn9IgIM7YntHa0,cs_live_b1KNe7OxKpQhgns5KnVBdQLSfnqNMXaLgFiCjgj7WM20OC6bu388nifgM2,2079,2024-01-03 20:31:42.647000+00:00
txr_1OWjEYFCPJnn9IgICTla6CR9,cs_live_b193JonqpnyHwpYbPyw01HKFeDtzW4qoqzCJdL4xPQ2Tw8RrqDRUtqgi2c,0,2024-01-09 20:31:00.635000+00:00
txr_1N5wVtFCPJnn9IgIMPTc58Oh,cs_live_b1PfFlQ5g5pB7MBom9XCIHmg2Ls15qtkUQeG64DJ1BwzhT0jnCuD9fvhm3,2719,2024-01-14 14:30:06.146000+00:00
txr_1NDiC5FCPJnn9IgIMGeqxcGM,cs_live_b1NCqUXh8nIDrj83xNvsGFoDjmRK2hApfrM8pcYz7oBmL8MNPVWWMRMoET,3412,2024-03-02 08:30:31.592000+00:00
txr_1N5zTMFCPJnn9IgISQBkMugR,cs_live_a1rltwlnQYrEY4FDPmjOPPZeejAOwbEk9BL3iCoJbOkvnBz9LQW159VuAh,2154,2024-03-12 08:30:22.141000+00:00
txr_1P01lqFCPJnn9IgI8NkQU3uU,cs_live_a1YhO6W1v1S7HWiZQGataUGnrbcYkpiUQX6dq9VgFWB3CzO8xK6VHtOsR1,5154,2024-03-30 14:29:55.363000+00:00
txr_1OWjEYFCPJnn9IgICTla6CR9,cs_live_b1b9wBBCtbsFJBUmCNU3m1LsC9klawR7zvH0Vr2aozsEpclQoGF5xhfgdJ,0,2024-06-23 00:07:27.332000+00:00
txr_1N6lC2FCPJnn9IgI1E90OUMN,cs_live_b1tP174nuiZrFUdLfBggw2qeaZ1oDpcm9JVZuIyyJzkS79mmcZDdGHpl8c,4138,2024-06-24 00:06:58.669000+00:00
txr_1N5p5oFCPJnn9IgIMFqFNXRJ,cs_live_b13uE47st1Q9RqycPYTtmk3f3jWg40pIHW4WhV84I4gVGUUnJ2e2jRrKlq,75,2024-06-28 00:07:28.645000+00:00
txr_1N5pgfFCPJnn9IgIrGNB4oY9,cs_live_b1OIik5ipepMyO2bbhgDt8ZSbZ76HfI9el2J0XmNxv0D3mOi5f84Y6XzrV,2933,2024-07-27 00:07:24.327000+00:00
